train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
0.02648986039096362,0,49,,,,,
0.01758568580836466,0,99,,,,,
,,0,0.010267074793985444,,,,
,,1,0.008810949652162317,,,,
,,2,0.008342310173870765,,,,
,,3,0.008832189318251936,,,,
,,4,0.008425172061136323,,,,
,,5,0.008392253150678661,,,,
,,6,0.011296273094334015,,,,
,,7,0.008465061449024775,,,,
,,8,0.007972229016970282,,,,
,,9,0.008005084240273254,,,,
,,10,0.007962653081711025,,,,
,,11,0.008041079730203706,,,,
,,12,0.00792954882530317,,,,
,,13,0.007971801169931072,,,,
,,14,0.007994846938407584,,,,
,,15,0.00799402063840056,,,,
,,16,0.007931629272356425,,,,
,,17,0.007974302932007672,,,,
,,18,0.007945983377221513,,,,
,,19,0.007949780111443507,,,,
,,20,0.009131798188980312,,,,
,,21,0.00932598358964267,,,,
,,22,0.008995367239599358,,,,
,,23,0.008071082912079275,,,,
,,24,0.009098033382468028,,,,
,,25,0.008420689465248422,,,,
,,26,0.008812958247041048,,,,
,,27,0.010700547531859516,,,,
,,28,0.008451662651480061,,,,
,,29,0.007918289262954502,,,,
,,30,0.008037380976219699,,,,
,,31,0.009008743991590526,,,,
,,32,0.008073694901923611,,,,
,,33,0.009029631745325376,,,,
,,34,0.008519752384865121,,,,
,,35,0.00908901430156133,,,,
,,36,0.010836026439928028,,,,
,,37,0.008152734743405695,,,,
,,38,0.00903998172446473,,,,
,,39,0.008050201690360291,,,,
,,40,0.009055532821237224,,,,
,,41,0.008521516029148886,,,,
,,42,0.009100469824385969,,,,
,,43,0.01083512502173855,,,,
,,44,0.00848518332389936,,,,
,,45,0.008265553271933778,,,,
,,46,0.008847829413740602,,,,
,,47,0.008707632757213018,,,,
,,48,0.008184544027668156,,,,
,,49,0.01130721340440724,,,,
,,50,0.008764758501967338,,,,
,,51,0.008336722034297576,,,,
,,52,0.008225590398866837,,,,
,,53,0.009159401671527184,,,,
,,54,0.008353884905984956,,,,
,,55,0.011272376530790983,,,,
,,56,0.008510893338347135,,,,
,,57,0.008923667750946463,,,,
,,58,0.008037524680568748,,,,
,,59,0.009418708004363596,,,,
,,60,0.00818451953260866,,,,
,,61,0.009657103721409628,,,,
,,62,0.01029417531131065,,,,
,,63,0.008937927958083479,,,,
,,64,0.008064417806390214,,,,
,,65,0.009055109873209915,,,,
,,66,0.008535925656148833,,,,
,,67,0.009076538967759642,,,,
,,68,0.010820654973591843,,,,
,,69,0.00886987904979758,,,,
,,70,0.008280159675911681,,,,
,,71,0.008531857026766424,,,,
,,72,0.008591581697333348,,,,
,,73,0.010301165384789035,,,,
,,74,0.008054580590496324,,,,
,,75,0.007980626739867746,,,,
,,76,0.009628676388361682,,,,
,,77,0.009153984453035816,,,,
,0,127,,0.00881266029900395,-24019.367562633575,,
,0,127,,,,0.05480151650984377,-206450.97621052648
0.016661835043397667,1,149,,,,,
0.016965542754081832,1,199,,,,,
0.018525557975246482,1,249,,,,,
,,78,0.012721916584119405,,,,
,,79,0.010817361204591517,,,,
,,80,0.010770213930574183,,,,
,,81,0.011169688342368766,,,,
,,82,0.010927326058688229,,,,
,,83,0.011042008661244013,,,,
,,84,0.013271684515966128,,,,
,,85,0.011549557725044146,,,,
,,86,0.01106895241018844,,,,
,,87,0.011095123748256736,,,,
,,88,0.011060005997958249,,,,
,,89,0.011120718635924875,,,,
,,90,0.011037539945889826,,,,
,,91,0.011070457223343523,,,,
,,92,0.01108655864245271,,,,
,,93,0.011087420868546995,,,,
,,94,0.011037538312885859,,,,
,,95,0.011069577034205606,,,,
,,96,0.01104953844253331,,,,
,,97,0.011052791386434477,,,,
,,98,0.012075538504613589,,,,
,,99,0.011759188893723162,,,,
,,100,0.010866269673386665,,,,
,,101,0.010649134034979833,,,,
,,102,0.011508324374891308,,,,
,,103,0.01074889261428624,,,,
,,104,0.011543954071933276,,,,
,,105,0.012817289731273912,,,,
,,106,0.011537153426915,,,,
,,107,0.011030090181794886,,,,
,,108,0.01085102231535193,,,,
,,109,0.01087856456025006,,,,
,,110,0.010649022990710114,,,,
,,111,0.011407434940338135,,,,
,,112,0.010986263621343325,,,,
,,113,0.011498332023620605,,,,
,,114,0.013279831572754742,,,,
,,115,0.010967754337885608,,,,
,,116,0.010957131647083857,,,,
,,117,0.010633937300068058,,,,
,,118,0.011424993815487379,,,,
,,119,0.010988142392406725,,,,
,,120,0.011505936923092359,,,,
,,121,0.013279466596368241,,,,
,,122,0.011002507928299578,,,,
,,123,0.010757083762181948,,,,
,,124,0.011250157062321494,,,,
,,125,0.011075883695524032,,,,
,,126,0.011063618202732033,,,,
,,127,0.01328130454233248,,,,
,,128,0.011432814271482702,,,,
,,129,0.010825237999223683,,,,
,,130,0.010825774441026661,,,,
,,131,0.011422250368823744,,,,
,,132,0.011012250429963412,,,,
,,133,0.013253879873719935,,,,
,,134,0.011585362970012508,,,,
,,135,0.011034774453672644,,,,
,,136,0.010534670254955553,,,,
,,137,0.011768217772653657,,,,
,,138,0.010753952477076282,,,,
,,139,0.011611383255213907,,,,
,,140,0.013187131653093312,,,,
,,141,0.011048974239662902,,,,
,,142,0.010643062526232575,,,,
,,143,0.011426878302064661,,,,
,,144,0.010997617897922045,,,,
,,145,0.011490002070387749,,,,
,,146,0.01326857527641401,,,,
,,147,0.011105250005852687,,,,
,,148,0.010767716251007498,,,,
,,149,0.011121377553025337,,,,
,,150,0.010950913984481602,,,,
,,151,0.012600191651958309,,,,
,,152,0.011131510342637154,,,,
,,153,0.011075093321604272,,,,
,,154,0.012396473590641806,,,,
,,155,0.012249994495687963,,,,
,1,255,,0.011389276776476397,-36215.83415956116,,
,1,255,,,,0.016705869174663206,-59337.63591871234
0.013062646127726934,2,299,,,,,
0.016163047045877534,2,349,,,,,
,,156,0.0150349107507157,,,,
,,157,0.011787316570543263,,,,
,,158,0.011829064316945533,,,,
,,159,0.012234551449344582,,,,
,,160,0.011993725005894492,,,,
,,161,0.012163689691726475,,,,
,,162,0.014550509518139984,,,,
,,163,0.012676477432250977,,,,
,,164,0.012356574404729556,,,,
,,165,0.012362904744605496,,,,
,,166,0.012354021203028013,,,,
,,167,0.012367210159563038,,,,
,,168,0.012349824382834239,,,,
,,169,0.012358615659687617,,,,
,,170,0.01236117376040106,,,,
,,171,0.012359632204656731,,,,
,,172,0.01235172356644722,,,,
,,173,0.012360342561382137,,,,
,,174,0.01235216937653006,,,,
,,175,0.01235304058414616,,,,
,,176,0.014122763725176249,,,,
,,177,0.012873376885505572,,,,
,,178,0.011961376830323101,,,,
,,179,0.01164089408639359,,,,
,,180,0.012519429807793605,,,,
,,181,0.012021833903168978,,,,
,,182,0.01259916367596143,,,,
,,183,0.014118143956955166,,,,
,,184,0.012673889120964154,,,,
,,185,0.012351094859920135,,,,
,,186,0.011788138788040371,,,,
,,187,0.011950850486755371,,,,
,,188,0.01164046297334645,,,,
,,189,0.012364049480385976,,,,
,,190,0.012466527827798503,,,,
,,191,0.012661154956033784,,,,
,,192,0.014356858109774655,,,,
,,193,0.012096610787796648,,,,
,,194,0.011936046489297527,,,,
,,195,0.011640017163263608,,,,
,,196,0.012368896236158397,,,,
,,197,0.012468455588980897,,,,
,,198,0.012662187831042565,,,,
,,199,0.014356693176374044,,,,
,,200,0.012010916455151283,,,,
,,201,0.011785665603533182,,,,
,,202,0.012371776855155213,,,,
,,203,0.012299541741201323,,,,
,,204,0.012155852905691487,,,,
,,205,0.01455258016716944,,,,
,,206,0.012394585021554607,,,,
,,207,0.011947068449569075,,,,
