train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
25.0,0.0,0.75,0.75,1.0,0,49,,,,,,,,,,,,,,,
6.25,0.0,0.9375,0.9375,1.0,0,99,,,,,,,,,,,,,,,
,,,,,,0,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,1,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,2,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,3,6.25,0.0,0.9375,0.9375,1.0,,,,,,,,,,
,,,,,,4,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,5,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,6,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,7,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,8,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,9,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,10,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,11,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,12,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,13,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,14,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,15,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,16,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,17,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,18,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,19,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,20,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,21,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,22,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,23,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,24,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,25,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,26,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,27,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,28,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,29,43.75,0.0,0.5625,0.5625,1.0,,,,,,,,,,
,,,,,,30,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,31,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,32,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,33,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,34,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,35,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,36,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,37,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,38,37.5,0.0,0.625,0.625,1.0,,,,,,,,,,
,,,,,,39,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,40,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,41,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,42,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,43,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,44,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,45,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,46,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,47,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,48,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,49,37.5,0.0,0.625,0.625,1.0,,,,,,,,,,
,,,,,,50,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,51,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,52,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,53,6.25,0.0,0.9375,0.9375,1.0,,,,,,,,,,
,,,,,,54,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,55,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,56,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,57,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,58,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,59,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,60,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,61,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,62,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,63,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,64,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,65,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,66,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,67,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,68,37.5,0.0,0.625,0.625,1.0,,,,,,,,,,
,,,,,,69,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,70,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,71,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,72,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,73,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,74,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,75,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,76,43.75,0.0,0.5625,0.5625,1.0,,,,,,,,,,
,,,,,,77,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,78,30.0,0.0,0.699999988079071,0.699999988079071,1.0,,,,,,,,,,
,,,,,0,123,,,,,,27.027027130126953,0.0,0.7297297120094299,0.7297297120094299,1.0,,,,,
,,,,,0,123,,,,,,,,,,,24.662588119506836,0.0030666489619761705,0.7464503049850464,0.7515212893486023,0.9924659132957458
37.5,0.0,0.625,0.625,1.0,1,149,,,,,,,,,,,,,,,
18.75,0.0,0.8125,0.8125,1.0,1,199,,,,,,,,,,,,,,,
,,,,,,79,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,80,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,81,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,82,6.25,0.0,0.9375,0.9375,1.0,,,,,,,,,,
,,,,,,83,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
,,,,,,84,31.25,0.0,0.6875,0.6875,1.0,,,,,,,,,,
,,,,,,85,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,86,25.0,0.0,0.75,0.75,1.0,,,,,,,,,,
,,,,,,87,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,88,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,89,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,90,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,91,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,92,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,93,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,94,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,95,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,96,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,97,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,98,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,99,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,100,50.0,0.0,0.5,0.5,1.0,,,,,,,,,,
,,,,,,101,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,102,18.75,0.0,0.8125,0.8125,1.0,,,,,,,,,,
,,,,,,103,12.5,0.0,0.875,0.875,1.0,,,,,,,,,,
