train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.18705256283283234,0.0,0.943493127822876,0.0,0.0,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.47648802399635315,0.0,0.8544520735740662,0.0,0.0,,,,,,,,,,
,,,,,,1,0.33296868205070496,0.0,0.8630136847496033,0.0,0.0,,,,,,,,,,
,,,,,,2,0.20044556260108948,0.0,0.9280821681022644,0.0,0.0,,,,,,,,,,
,,,,,,3,0.06486550718545914,0.0,0.9845890402793884,0.0,0.0,,,,,,,,,,
,,,,,,4,0.05375581979751587,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,5,0.0538153275847435,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,6,0.05370572209358215,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,7,0.053738608956336975,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.05373309552669525,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.053771186619997025,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.1570308804512024,0.0,0.9452054500579834,0.0,0.0,,,,,,,,,,
,,,,,,11,0.3151441216468811,0.0,0.875,0.0,0.0,,,,,,,,,,
,,,,,,12,0.29993510246276855,0.0,0.8852739930152893,0.0,0.0,,,,,,,,,,
,,,,,,13,0.1201125904917717,0.0,0.9589040875434875,0.0,0.0,,,,,,,,,,
,,,,,,14,0.058296509087085724,0.0,0.9931507110595703,0.0,0.0,,,,,,,,,,
,,,,,,15,0.24513119459152222,0.0,0.9109588861465454,0.0,0.0,,,,,,,,,,
,,,,,,16,0.332977831363678,0.0,0.8630136847496033,0.0,0.0,,,,,,,,,,
,,,,,,17,0.1603640764951706,0.0,0.943493127822876,0.0,0.0,,,,,,,,,,
,,,,,,18,0.1431146115064621,0.0,0.9589040875434875,0.0,0.0,,,,,,,,,,
,,,,,,19,0.3261081576347351,0.0,0.8715753555297852,0.0,0.0,,,,,,,,,,
,,,,,,20,0.28816577792167664,0.0,0.8818492889404297,0.0,0.0,,,,,,,,,,
,,,,,,21,0.17171470820903778,0.0,0.948630154132843,0.0,0.0,,,,,,,,,,
,,,,,,22,0.1384756863117218,0.0,0.9469178318977356,0.0,0.0,,,,,,,,,,
,,,,,,23,0.3020443916320801,0.0,0.8732876777648926,0.0,0.0,,,,,,,,,,
,,,,,,24,0.20500454306602478,0.0,0.9332191944122314,0.0,0.0,,,,,,,,,,
,,,,,,25,0.1384831964969635,0.0,0.9469178318977356,0.0,0.0,,,,,,,,,,
,,,,,,26,0.27948135137557983,0.0,0.8869863152503967,0.0,0.0,,,,,,,,,,
,,,,,,27,0.16067463159561157,0.0,0.9417808055877686,0.0,0.0,,,,,,,,,,
