train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
1.4521758197105095,0,49,,,,,
0.44547350112706013,0,99,,,,,
,,0,8.501396283711472,,,,
,,1,8.527039410316782,,,,
,,2,8.533522514447775,,,,
,,3,8.513265531357021,,,,
,,4,8.510429486836472,,,,
,,5,8.563003331014555,,,,
,,6,8.53843208208476,,,,
,,7,8.552940055115583,,,,
,,8,8.570876030072775,,,,
,,9,8.570876030072775,,,,
,,10,8.570876030072775,,,,
,,11,8.570876030072775,,,,
,,12,8.570876030072775,,,,
,,13,8.570876030072775,,,,
,,14,8.570876030072775,,,,
,,15,8.570876030072775,,,,
,,16,8.570876030072775,,,,
,,17,8.570876030072775,,,,
,,18,8.570875193974743,,,,
,,19,8.570876030072775,,,,
,,20,8.570876030072775,,,,
,,21,8.529291022313783,,,,
,,22,8.524324600010702,,,,
,,23,8.540468816887843,,,,
,,24,8.518715218321917,,,,
,,25,8.507743939961472,,,,
,,26,8.544388444456336,,,,
,,27,8.541821623501713,,,,
,,28,8.54167781464041,,,,
,,29,8.570876030072775,,,,
,,30,8.570875193974743,,,,
,,31,8.537830927600599,,,,
,,32,8.533773343857021,,,,
,,33,8.524540313302655,,,,
,,34,8.52668156035959,,,,
,,35,8.533525022741866,,,,
,,36,8.548155902183218,,,,
,,37,8.55205379120291,,,,
,,38,8.554164938730736,,,,
,,39,8.528576158497431,,,,
,,40,8.533522514447775,,,,
,,41,8.513265531357021,,,,
,,42,8.524329616598887,,,,
,,43,8.563003331014555,,,,
,,44,8.538430409888699,,,,
,,45,8.552940055115583,,,,
,,46,8.533341917273116,,,,
,,47,8.524541149400685,,,,
,,48,8.52668156035959,,,,
,,49,8.533525022741866,,,,
,,50,8.54815673828125,,,,
,,51,8.55205379120291,,,,
,,52,8.539149454195206,,,,
,,53,8.54090358786387,,,,
,,54,8.51886989645762,,,,
,,55,8.51913326733733,,,,
,,56,8.554198382651968,,,,
,,57,8.53651825369221,,,,
,,58,8.546980348351884,,,,
,,59,8.538761504708905,,,,
,,60,8.523669935252569,,,,
,,61,8.531329429312928,,,,
,,62,8.524328780500856,,,,
,,63,8.54815673828125,,,,
,,64,8.55205379120291,,,,
,,65,8.539149454195206,,,,
,,66,8.54090358786387,,,,
,,67,8.518870732555651,,,,
,,68,8.51913326733733,,,,
,,69,8.554197546553938,,,,
,,70,8.53651908979024,,,,
,,71,8.546980348351884,,,,
,,72,8.538762340806935,,,,
,,73,8.523668263056507,,,,
,,74,8.522335522795377,,,,
,,75,8.545487077268836,,,,
,,76,8.534866960081336,,,,
,,77,8.54703887521404,,,,
,,78,8.570876030072775,,,,
,,79,8.564906290132706,,,,
,,80,8.570872685680651,,,,
,0,128,,8.54283077824545,-1783907184311.9607,,
,0,128,,,,12.22278273012081,-1969348691.5243783
0.42204969223231487,1,149,,,,,
0.4073333740234375,1,199,,,,,
0.7640814585228489,1,249,,,,,
,,81,8.091621294413528,,,,
,,82,8.097132016534674,,,,
,,83,8.104869267711901,,,,
,,84,8.092562740796232,,,,
,,85,8.08257053322988,,,,
,,86,8.123242521939213,,,,
,,87,8.101814165507278,,,,
,,88,8.115452596586044,,,,
,,89,8.129103569135275,,,,
,,90,8.129103569135275,,,,
,,91,8.129103569135275,,,,
,,92,8.129103569135275,,,,
,,93,8.129103569135275,,,,
,,94,8.129103569135275,,,,
,,95,8.129103569135275,,,,
,,96,8.129103569135275,,,,
,,97,8.129103569135275,,,,
,,98,8.129103569135275,,,,
,,99,8.129103569135275,,,,
,,100,8.129103569135275,,,,
,,101,8.129103569135275,,,,
,,102,8.101326720355308,,,,
