train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.1827729344367981,0.4665309488773346,0.9111111164093018,0.5,0.53125,0,49,,,,,,,,,,,,,,,
0.1623087376356125,0.13954026997089386,0.9347222447395325,1.0,0.02083333395421505,0,99,,,,,,,,,,,,,,,
,,,,,,0,0.7591956257820129,0.0,0.7291666865348816,0.0,0.0,,,,,,,,,,
,,,,,,1,0.42856091260910034,0.0,0.7805555462837219,0.0,0.0,,,,,,,,,,
,,,,,,2,0.2706471383571625,0.0,0.8694444298744202,0.0,0.0,,,,,,,,,,
,,,,,,3,0.3454102575778961,0.0,0.8125,0.0,0.0,,,,,,,,,,
,,,,,,4,0.22206807136535645,0.0,0.8805555701255798,0.0,0.0,,,,,,,,,,
,,,,,,5,0.20278136432170868,0.0,0.8930555582046509,0.0,0.0,,,,,,,,,,
,,,,,,6,0.2016298770904541,0.0,0.9263888597488403,0.0,0.0,,,,,,,,,,
,,,,,,7,0.11401587724685669,0.0,0.980555534362793,0.0,0.0,,,,,,,,,,
,,,,,,8,0.10109378397464752,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.1010926365852356,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.1010972335934639,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,11,0.10109411925077438,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,12,0.10109715908765793,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,13,0.10109350830316544,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,14,0.101087786257267,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,15,0.10109780728816986,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,16,0.10109388083219528,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,17,0.10109211504459381,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,18,0.10109464079141617,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,19,0.10109119862318039,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,20,0.1010889932513237,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,21,0.101092129945755,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,22,0.25111591815948486,0.0,0.9222221970558167,0.0,0.0,,,,,,,,,,
,,,,,,23,0.597326397895813,0.0,0.6986111402511597,0.0,0.0,,,,,,,,,,
,,,,,,24,0.16522574424743652,0.0,0.9388889074325562,0.0,0.0,,,,,,,,,,
,,,,,,25,0.42683571577072144,0.0,0.7652778029441833,0.0,0.0,,,,,,,,,,
,,,,,,26,0.22086673974990845,0.0,0.8902778029441833,0.0,0.0,,,,,,,,,,
,,,,,,27,0.20148809254169464,0.0,0.887499988079071,0.0,0.0,,,,,,,,,,
,,,,,,28,0.20556136965751648,0.0,0.8986111283302307,0.0,0.0,,,,,,,,,,
,,,,,,29,0.17816267907619476,0.0,0.9416666626930237,0.0,0.0,,,,,,,,,,
,,,,,,30,0.10109490901231766,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,31,0.10109294205904007,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,32,0.3703232705593109,0.0,0.8402777910232544,0.0,0.0,,,,,,,,,,
,,,,,,33,0.3316480815410614,0.0,0.8277778029441833,0.0,0.0,,,,,,,,,,
,,,,,,34,0.32489827275276184,0.0,0.8416666388511658,0.0,0.0,,,,,,,,,,
,,,,,,35,0.2911478877067566,0.0,0.8402777910232544,0.0,0.0,,,,,,,,,,
,,,,,,36,0.2273903340101242,0.0,0.8722222447395325,0.0,0.0,,,,,,,,,,
,,,,,,37,0.20278406143188477,0.0,0.8930555582046509,0.0,0.0,,,,,,,,,,
,,,,,,38,0.20529262721538544,0.0,0.9222221970558167,0.0,0.0,,,,,,,,,,
,,,,,,39,0.11035525053739548,0.0,0.9847221970558167,0.0,0.0,,,,,,,,,,
,,,,,,40,0.3750711679458618,0.0,0.8166666626930237,0.0,0.0,,,,,,,,,,
,,,,,,41,0.25196167826652527,0.0,0.8833333253860474,0.0,0.0,,,,,,,,,,
,,,,,,42,0.38033896684646606,0.0,0.7888888716697693,0.0,0.0,,,,,,,,,,
,,,,,,43,0.21970631182193756,0.0,0.8805555701255798,0.0,0.0,,,,,,,,,,
