train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
2.8412044048309326,0,49,,,,,
0.7833114862442017,0,99,,,,,
,,0,164.41000366210938,,,,
,,1,164.41000366210938,,,,
,,2,164.41000366210938,,,,
,,3,164.41000366210938,,,,
,,4,164.41000366210938,,,,
,,5,164.41000366210938,,,,
,,6,164.41000366210938,,,,
,,7,164.4099884033203,,,,
,,8,164.41000366210938,,,,
,,9,164.4099884033203,,,,
,,10,164.41000366210938,,,,
,,11,164.41000366210938,,,,
,,12,164.4099884033203,,,,
,,13,164.41000366210938,,,,
,,14,164.41000366210938,,,,
,,15,164.41000366210938,,,,
,,16,164.41000366210938,,,,
,,17,164.41000366210938,,,,
,,18,164.4099884033203,,,,
,,19,164.41000366210938,,,,
,,20,164.41000366210938,,,,
,,21,164.4099884033203,,,,
,,22,164.4099884033203,,,,
,,23,164.4099884033203,,,,
,,24,164.41000366210938,,,,
,,25,164.4099884033203,,,,
,,26,164.41000366210938,,,,
,,27,164.41000366210938,,,,
,,28,164.4099884033203,,,,
,,29,164.4099884033203,,,,
,,30,164.41000366210938,,,,
,,31,164.41000366210938,,,,
,,32,164.40997314453125,,,,
,,33,164.41000366210938,,,,
,,34,164.4099884033203,,,,
,,35,164.41000366210938,,,,
,,36,164.4099884033203,,,,
,,37,164.4099884033203,,,,
,,38,164.4099884033203,,,,
,,39,164.4099884033203,,,,
,,40,164.40997314453125,,,,
,,41,164.40997314453125,,,,
,,42,164.41000366210938,,,,
,,43,164.41000366210938,,,,
,,44,164.40997314453125,,,,
,,45,164.4099884033203,,,,
,,46,164.41000366210938,,,,
,,47,164.41000366210938,,,,
,,48,164.41000366210938,,,,
,,49,164.41000366210938,,,,
,,50,164.4099884033203,,,,
,,51,164.41000366210938,,,,
,,52,164.41000366210938,,,,
,,53,164.41000366210938,,,,
,,54,164.41000366210938,,,,
,,55,164.4099884033203,,,,
,,56,164.41000366210938,,,,
,,57,164.41000366210938,,,,
,,58,164.41000366210938,,,,
,,59,164.41000366210938,,,,
,,60,164.40997314453125,,,,
,,61,164.41000366210938,,,,
,,62,164.4099884033203,,,,
,,63,164.41000366210938,,,,
,,64,164.40997314453125,,,,
,,65,164.41000366210938,,,,
,,66,164.4099884033203,,,,
,,67,164.41000366210938,,,,
,,68,164.4099884033203,,,,
,,69,164.41000366210938,,,,
,,70,164.41000366210938,,,,
,,71,164.41000366210938,,,,
,,72,164.40997314453125,,,,
,,73,164.41000366210938,,,,
,,74,164.4099884033203,,,,
,,75,164.41000366210938,,,,
,,76,164.41000366210938,,,,
,,77,164.4099884033203,,,,
,0,126,,164.40999642396585,0.0,,
,0,126,,,,28.286071309658485,0.0
0.5283085107803345,1,149,,,,,
0.3611505329608917,1,199,,,,,
1.022935152053833,1,249,,,,,
,,78,105.95683288574219,,,,
,,79,105.95683288574219,,,,
,,80,105.95682525634766,,,,
,,81,105.95683288574219,,,,
,,82,105.95682525634766,,,,
,,83,105.95682525634766,,,,
,,84,105.95682525634766,,,,
,,85,105.95681762695312,,,,
,,86,105.95682525634766,,,,
