train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.03399702147745091,-99252.83788276733,0.15059326589107513,0,49,,,,,,,,,
0.014939297558401522,-37862.46942377433,0.0970180332660675,0,99,,,,,,,,,
,,,,0,0.008388124678890404,-22.366971885060156,0.07193560153245926,,,,,,
,,,,1,0.008134217639583994,-24946.513708806084,0.07038582861423492,,,,,,
,,,,2,0.008329426891685828,-14310.638010427789,0.07082929462194443,,,,,,
,,,,3,0.00824982660500146,-32849.308066466525,0.0707012414932251,,,,,,
,,,,4,0.008216905063630072,-27205.976647768864,0.07109074294567108,,,,,,
,,,,5,0.00824924976120611,-26478.589503585827,0.0703626424074173,,,,,,
,,,,6,0.008246258852397737,-21007.116160420286,0.07043595612049103,,,,,,
,,,,7,0.010663601043755279,-27938.89551343676,0.07336549460887909,,,,,,
,,,,8,0.008291358191932545,0.0,0.0703466385602951,,,,,,
,,,,9,0.008310251826809731,0.0,0.07044755667448044,,,,,,
,,,,10,0.008306108530537742,0.0,0.07042329013347626,,,,,,
,,,,11,0.008312537299485081,0.0,0.07045663893222809,,,,,,
,,,,12,0.00829935669188682,0.0,0.07039321959018707,,,,,,
,,,,13,0.008305388136219439,0.0,0.07043275237083435,,,,,,
,,,,14,0.008300754035085333,0.0,0.07039346545934677,,,,,,
,,,,15,0.008292071219957111,0.0,0.07035873085260391,,,,,,
,,,,16,0.008305491873028625,0.0,0.0704246237874031,,,,,,
,,,,17,0.008308009479310277,0.0,0.07042786478996277,,,,,,
,,,,18,0.008296135921444913,0.0,0.07037149369716644,,,,,,
,,,,19,0.008301587076153926,0.0,0.07040244340896606,,,,,,
,,,,20,0.008298757625534151,0.0,0.07038098573684692,,,,,,
,,,,21,0.008366499416459233,-32359.931048843813,0.07101994752883911,,,,,,
,,,,22,0.008210872346621517,-49.2715839035318,0.07060204446315765,,,,,,
,,,,23,0.00822624339206575,-19836.316151548366,0.07066503167152405,,,,,,
,,,,24,0.008322086711866536,-17654.27327558611,0.07079813629388809,,,,,,
,,,,25,0.008132324336962458,-24715.116192459947,0.0705009177327156,,,,,,
,,,,26,0.008319912391647064,-20442.09159856068,0.07109615206718445,,,,,,
,,,,27,0.008088293484798142,-21069.52127699785,0.06999389827251434,,,,,,
,,,,28,0.008731442267475412,-21154.40927583415,0.07154759019613266,,,,,,
,,,,29,0.010325304807445061,-42707.9998802699,0.07255005836486816,,,,,,
,,,,30,0.008290350328976532,0.0,0.07035184651613235,,,,,,
,,,,31,0.008273899912528422,-13612.204920317967,0.07048486918210983,,,,,,
,,,,32,0.008131970199472854,-22398.144355344994,0.07035626471042633,,,,,,
,,,,33,0.008287881029571611,-16018.793575513937,0.07061596214771271,,,,,,
,,,,34,0.008285898426081439,-16094.757079867228,0.07078497856855392,,,,,,
,,,,35,0.008192159008016805,-21415.87665201692,0.0709567740559578,,,,,,
,,,,36,0.008040754678706854,-21088.616125048346,0.06993456184864044,,,,,,
,,,,37,0.008567995344520756,-20992.549168891695,0.07122883200645447,,,,,,
,,,,38,0.010419596875747384,-26510.2856039056,0.0727623701095581,,,,,,
,,,,39,0.008063611108512787,-30001.08316108228,0.07030048966407776,,,,,,
,,,,40,0.00827337200974481,-16016.652239728988,0.07065630704164505,,,,,,
,,,,41,0.00825536370026909,-32882.98618205875,0.07074134796857834,,,,,,
,,,,42,0.008199372566825635,-21442.245985172747,0.07099513709545135,,,,,,
,,,,43,0.008095671417189533,-19779.42532296394,0.07001098990440369,,,,,,
,,,,44,0.008244005468141377,-20993.58276321371,0.0704173594713211,,,,,,
