train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
0.660094224674115,0,49,,,,,
1.794103161847849,0,99,,,,,
,,0,23.822557201353256,,,,
,,1,24.6744997152176,,,,
,,2,24.894029464049076,,,,
,,3,24.447679193972565,,,,
,,4,24.839149491377615,,,,
,,5,24.748027784900334,,,,
,,6,25.879171648903274,,,,
,,7,24.590453674717427,,,,
,,8,24.670368194580078,,,,
,,9,24.670372009277344,,,,
,,10,24.670398712158203,,,,
,,11,24.67038345336914,,,,
,,12,24.670379638671875,,,,
,,13,24.670379638671875,,,,
,,14,24.67038345336914,,,,
,,15,24.67041015625,,,,
,,16,24.670398712158203,,,,
,,17,24.67040252685547,,,,
,,18,24.670372009277344,,,,
,,19,24.670372009277344,,,,
,,20,24.670421600341797,,,,
,,21,24.186656459637096,,,,
,,22,24.65346136681261,,,,
,,23,24.819924735697345,,,,
,,24,24.71152811299088,,,,
,,25,24.673546948100306,,,,
,,26,24.749281773902972,,,,
,,27,25.82749841914956,,,,
,,28,24.630293854020493,,,,
,,29,24.670419692993164,,,,
,,30,24.670347213745117,,,,
,,31,24.629175154386793,,,,
,,32,24.699662092688655,,,,
,,33,24.893031383278064,,,,
,,34,24.44056514859178,,,,
,,35,24.88230756662067,,,,
,,36,25.93324901698357,,,,
,,37,24.582413057697448,,,,
,,38,24.686046398700967,,,,
,,39,24.646655887956793,,,,
,,40,24.75612468978753,,,,
,,41,24.843265416212102,,,,
,,42,24.54685521107329,,,,
,,43,24.86933027201536,,,,
,,44,25.897256036236026,,,,
,,45,24.630313788045452,,,,
,,46,24.679398105850073,,,,
,,47,24.893031383278064,,,,
,,48,24.440527092898236,,,,
,,49,24.882305590057488,,,,
,,50,25.93324511976571,,,,
,,51,24.582407057856322,,,,
,,52,24.698056339720175,,,,
,,53,24.671354828003697,,,,
,,54,24.84326122777589,,,,
,,55,24.546832772443608,,,,
,,56,24.869338091500275,,,,
,,57,25.897271951405965,,,,
,,58,24.630297840825488,,,,
,,59,24.680802918806485,,,,
,,60,24.918833538237685,,,,
,,61,24.418381517210644,,,,
,,62,24.882297683804754,,,,
,,63,25.933256811419295,,,,
,,64,24.582413057697448,,,,
,,65,24.684909507826017,,,,
,,66,24.819950119186306,,,,
,,67,24.71152811299088,,,,
,,68,24.7198613103502,,,,
,,69,24.748039390799097,,,,
,,70,25.879167673787002,,,,
,,71,24.590467477001905,,,,
,,72,24.68452375941219,,,,
,,73,24.92408718327087,,,,
,,74,24.861774729372343,,,,
,,75,24.682740310972797,,,,
,,76,24.679459903875934,,,,
,,77,24.683296594399984,,,,
,,78,24.66875990259856,,,,
,,79,24.730852305044824,,,,
,,80,24.670364379882812,,,,
,0,124,,24.801995542560626,-1047509083.1693925,,
,0,124,,,,27.456069931696945,-2492577228.6215224
0.6809381934361097,1,149,,,,,
0.22370942470816646,1,199,,,,,
0.40617847709624355,1,249,,,,,
,,81,30.429050949659164,,,,
,,82,31.509495871417226,,,,
,,83,31.78791227952643,,,,
,,84,31.221840058286286,,,,
,,85,31.718303168546075,,,,
,,86,31.602746265770982,,,,
,,87,32.91258934108102,,,,
,,88,31.4010923622121,,,,
,,89,31.504268646240234,,,,
,,90,31.50426483154297,,,,
,,91,31.504297256469727,,,,
,,92,31.504276275634766,,,,
,,93,31.50428009033203,,,,
,,94,31.5042724609375,,,,
,,95,31.50428009033203,,,,
,,96,31.504310607910156,,,,
,,97,31.504295349121094,,,,
,,98,31.504295349121094,,,,
,,99,31.5042667388916,,,,
,,100,31.504268646240234,,,,
,,101,31.50431251525879,,,,
,,102,30.8907842790615,,,,
,,103,31.4828291782821,,,,
,,104,31.693929751483036,,,,
,,105,31.55644740049273,,,,
,,106,31.508294509670623,,,,
,,107,31.60434046442877,,,,
,,108,32.847545514640075,,,,
,,109,31.451601576126393,,,,
,,110,31.504318237304688,,,,
,,111,31.504247665405273,,,,
,,112,31.45202567980265,,,,
,,113,31.54139535242186,,,,
,,114,31.78663779385417,,,,
,,115,31.212827405244905,,,,
,,116,31.773043640805128,,,,
,,117,32.98389681271301,,,,
,,118,31.39221273420069,,,,
,,119,31.522565617378994,,,,
,,120,31.47417071854093,,,,
,,121,31.61293592408711,,,,
,,122,31.723517435783297,,,,
,,123,31.34762852993043,,,,
,,124,31.75658987932285,,,,
,,125,32.93540771238739,,,,
,,126,31.45162151015135,,,,
,,127,31.515708929642823,,,,
,,128,31.786641784047948,,,,
,,129,31.21277877852538,,,,
,,130,31.773049570494674,,,,
,,131,32.98389291549515,,,,
,,132,31.39220273446548,,,,
,,133,31.537762756477182,,,,
,,134,31.505519410956026,,,,
,,135,31.723521624219508,,,,
,,136,31.347614250802447,,,,
,,137,31.75659378906531,,,,
,,138,32.935425616953566,,,,
,,139,31.451605562931388,,,,
,,140,31.517485694197852,,,,
,,141,31.819351451777045,,,,
,,142,31.18470209486872,,,,
,,143,31.77303968767876,,,,
,,144,32.98390850436659,,,,
,,145,31.39220273446548,,,,
,,146,31.52107346541924,,,,
,,147,31.69396489785236,,,,
,,148,31.55644740049273,,,,
,,149,31.567044438100506,,,,
