train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.9172425242999652,-163155368.72559446,2.4362738132476807,0,49,,,,,,,,,
,,,,0,0.7662275706545869,-345156184.78743947,2.803955078125,,,,,,
,,,,1,0.8260793503618822,-190288389.62052968,2.8030362129211426,,,,,,
,,,,2,0.7894166518165217,-250533306.37273747,2.8051090240478516,,,,,,
,,,,3,0.7766984222088924,-215788809.95728156,2.8042495250701904,,,,,,
,,,,4,0.9636158848857047,-351667401.8769758,2.8003382682800293,,,,,,
,,,,5,0.9999999845627914,0.0,2.79949688911438,,,,,,
,,,,6,1.0000000393852027,0.0,2.7995765209198,,,,,,
,,,,7,1.0000000535187932,0.0,2.7993712425231934,,,,,,
,,,,8,1.0000000347121119,0.0,2.799330234527588,,,,,,
,,,,9,0.9999999592517153,0.0,2.7993764877319336,,,,,,
,,,,10,0.9034171503858658,-171633119.76108906,2.800189256668091,,,,,,
,,,,11,0.7043460770033169,-103607970.13806707,2.806786060333252,,,,,,
,,,,12,0.6620379182115431,-67445694.17832728,2.8070147037506104,,,,,,
,,,,13,0.8086996828940569,-222401217.8547295,2.8044636249542236,,,,,,
,,,,14,0.7868169029532249,-220796523.79227296,2.8034493923187256,,,,,,
,,,,15,0.9048354082811082,-197483049.66235277,2.8019754886627197,,,,,,
,,,,16,0.8698392253837561,-206608192.29461753,2.8021371364593506,,,,,,
,,,,17,0.765684427422405,-248925194.80507028,2.8051199913024902,,,,,,
,,,,18,0.7486878878033577,-266012119.71970797,2.8052408695220947,,,,,,
,,,,19,0.8369367443354452,-192392254.6411892,2.8031997680664062,,,,,,
,,,,20,0.8260920974626661,-190308282.32347992,2.8031773567199707,,,,,,
,,,,21,0.7773284726499873,-251214040.30289373,2.8051023483276367,,,,,,
,,,,22,0.7446788934484292,-263627252.30459645,2.805316209793091,,,,,,
,,,,23,0.6818206533009322,-141106407.18791473,2.8066012859344482,,,,,,
,,,,24,0.803952284467096,-254223129.68400916,2.805283784866333,,,,,,
,,,,25,0.6867351882169715,-461823433.6097998,2.8059420585632324,,,,,,
,,,,26,0.8364039838213839,-195975953.06755182,2.802794933319092,,,,,,
,,,,27,0.7358269981018931,-251441995.8479162,2.80537486076355,,,,,,
,,,,28,0.8229726637527242,-221479043.480649,2.8043532371520996,,,,,,
,,,,29,0.822063920926908,-200146790.81199062,2.803351402282715,,,,,,
,,,,30,0.7804897241038491,-202360981.42395937,2.804159164428711,,,,,,
,,,,31,0.7773551777859045,-253923118.92390972,2.80549693107605,,,,,,
,,,,32,0.7792098783136351,-213734241.1673415,2.8040964603424072,,,,,,
,,,,33,0.826111878306048,-190332708.91347316,2.803356885910034,,,,,,
,,,,34,0.7773269160491444,-251255583.55229655,2.8053410053253174,,,,,,
,,,,35,0.77670981524162,-215769870.93894818,2.8041234016418457,,,,,,
,,,,36,0.869143943721129,-212141065.2294427,2.8020851612091064,,,,,,
,,,,37,0.7858104157931264,-203633905.08648598,2.804422616958618,,,,,,
,,,,38,0.7826862675736209,-228127450.61710605,2.8034305572509766,,,,,,
,,,,39,0.9177925542418204,-204345294.97492224,2.8012824058532715,,,,,,
,,,,40,0.9999999985769347,nan,2.7998952865600586,,,,,,
,,,0,63,,,,0.8236473795173407,nan,2.8034512996673584,,,
,,,0,63,,,,,,,0.860401297114768,-93123589.09982423,2.268108367919922
0.8516852478140877,-170312059.8771067,1.7302500009536743,1,99,,,,,,,,,
,,,,41,0.699170812420296,-931385848.2874984,1.711822509765625,,,,,,
,,,,42,0.7918524789793643,-410445354.81571215,1.711119294166565,,,,,,
,,,,43,0.7436399366581924,-547847706.5845257,1.7135874032974243,,,,,,
,,,,44,0.7307143124494027,-438947665.62781155,1.7123960256576538,,,,,,
,,,,45,0.9625427012329292,-932661069.6731637,1.7083476781845093,,,,,,
,,,,46,0.9999999319394769,0.0,1.7076139450073242,,,,,,
,,,,47,1.0000000524551873,0.0,1.7078781127929688,,,,,,
,,,,48,1.0000000746213578,0.0,1.7076162099838257,,,,,,
,,,,49,0.9999999859992634,0.0,1.707358956336975,,,,,,
,,,,50,1.0000000856290479,0.0,1.707456111907959,,,,,,
,,,,51,0.8768666628784755,-435379780.6264695,1.708554744720459,,,,,,
,,,,52,0.6262293739289492,-54711053.30732742,1.7148970365524292,,,,,,
,,,,53,0.5999122412175845,-5810449.052092254,1.7152838706970215,,,,,,
,,,,54,0.7833325294183558,-445888563.46885735,1.7129161357879639,,,,,,
,,,,55,0.7714912018537882,-439278939.87103146,1.7117375135421753,,,,,,
,,,,56,0.8813846330433303,-437453182.5839819,1.7098749876022339,,,,,,
,,,,57,0.8430835168862757,-438345499.89630914,1.710127353668213,,,,,,
,,,,58,0.7359158198467801,-547094044.7225361,1.7135322093963623,,,,,,
,,,,59,0.6815379026412087,-548484945.4296303,1.713614821434021,,,,,,
,,,,60,0.7991724721430439,-410569067.9826126,1.7112418413162231,,,,,,
,,,,61,0.7918994347600078,-410573708.68076205,1.7113913297653198,,,,,,
,,,,62,0.7367660580931337,-547312944.1687918,1.7134604454040527,,,,,,
,,,,63,0.6902228093896228,-548429350.0538497,1.7136138677597046,,,,,,
,,,,64,0.6076124783959184,-58653773.12964893,1.7145144939422607,,,,,,
,,,,65,0.8049538713271436,-548431037.3624743,1.7137653827667236,,,,,,
,,,,66,0.6175465809837087,-940736644.3233355,1.7143936157226562,,,,,,
,,,,67,0.8324441427848683,-410653806.9658637,1.7106670141220093,,,,,,
,,,,68,0.6878652644079699,-547728915.914473,1.714111566543579,,,,,,
,,,,69,0.7871510598772664,-445520894.4396426,1.7128562927246094,,,,,,
,,,,70,0.7828310365165534,-411300478.0448627,1.7112617492675781,,,,,,
,,,,71,0.7385226363255881,-437979585.9682294,1.7125569581985474,,,,,,
,,,,72,0.7363651269704858,-548116242.381056,1.714080572128296,,,,,,
,,,,73,0.7293083019592533,-438716330.5459591,1.7121504545211792,,,,,,
,,,,74,0.7919515795861141,-410657695.3351129,1.7115734815597534,,,,,,
,,,,75,0.7367650315506944,-547620520.1398299,1.7139476537704468,,,,,,
,,,,76,0.7307334400200792,-438848730.4620345,1.7122149467468262,,,,,,
,,,,77,0.8408993924842273,-438781375.23076236,1.7101047039031982,,,,,,
,,,,78,0.7448424698191728,-438409368.727497,1.7130681276321411,,,,,,
,,,,79,0.7729685370423297,-439546126.01125157,1.7114695310592651,,,,,,
,,,,80,0.9088968595542161,-544146329.5074501,1.709549903869629,,,,,,
,,,,81,1.0000000374445648,nan,1.707350492477417,,,,,,
,,,1,127,,,,0.7905892297263861,nan,1.7116798162460327,,,
,,,1,127,,,,,,,0.8148725786826312,-212069557.56722292,1.8608397245407104
