train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
18.75,0.6741998791694641,0.8125,1.0,0.7272727489471436,0,49,,,,,,,,,,,,,,,
6.25,0.8819171190261841,0.9375,1.0,0.8888888955116272,0,99,,,,,,,,,,,,,,,
,,,,,,0,25.0,0.5773502588272095,0.75,1.0,0.6666666865348816,,,,,,,,,,
,,,,,,1,37.5,0.37796449661254883,0.625,1.0,0.5714285969734192,,,,,,,,,,
,,,,,,2,25.0,0.5773502588272095,0.75,1.0,0.6666666865348816,,,,,,,,,,
,,,,,,3,31.25,0.4803844690322876,0.6875,1.0,0.6153846383094788,,,,,,,,,,
,,,,,,4,25.0,0.5773502588272095,0.75,1.0,0.6666666865348816,,,,,,,,,,
,,,,,,5,18.75,0.6741998791694641,0.8125,1.0,0.7272727489471436,,,,,,,,,,
,,,,,,6,37.5,0.28867512941360474,0.625,0.875,0.5833333134651184,,,,,,,,,,
,,,,,,7,6.25,0.8819171190261841,0.9375,1.0,0.8888888955116272,,,,,,,,,,
,,,,,,8,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,9,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,10,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,11,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,12,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,13,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,14,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,15,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,16,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,17,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,18,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,19,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,20,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,
,,,,,,21,31.25,0.4803844690322876,0.6875,1.0,0.6153846383094788,,,,,,,,,,
,,,,,,22,31.25,0.4803844690322876,0.6875,1.0,0.6153846383094788,,,,,,,,,,
