train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.9999999276691351,-582866.6810731484,0.3183711767196655,0,49,,,,,,,,,
,,,,0,1.0000000055690839,-41404632.54125041,0.5023446083068848,,,,,,
,,,,1,0.9999999547333569,-1876762.2366085497,0.4914444088935852,,,,,,
,,,,2,0.9999999744201428,-1799257.4422787963,0.48012176156044006,,,,,,
,,,,3,0.9999999683199374,-1423975.290173141,0.4764540195465088,,,,,,
,,,,4,0.9999999051935587,0.0,0.495242178440094,,,,,,
,,,,5,0.999999999430924,0.0,0.493154913187027,,,,,,
,,,,6,1.0000000067919879,0.0,0.4935048818588257,,,,,,
,,,,7,0.9999999329636688,0.0,0.4900151193141937,,,,,,
,,,,8,0.9999999807162986,0.0,0.4884586036205292,,,,,,
,,,,9,0.9999999073329594,0.0,0.49697554111480713,,,,,,
,,,,10,1.0000000263197746,-1422829.8820117915,0.49917885661125183,,,,,,
,,,,11,1.0000000035320615,-1459132.1813050592,0.4849257469177246,,,,,,
,,,,12,0.9999999562801172,-28764.829921400637,0.48641127347946167,,,,,,
,,,,13,1.0000000107810034,-1355392.415737622,0.4823882579803467,,,,,,
,,,,14,0.9999999383333212,-3122416.982340093,0.48268553614616394,,,,,,
,,,,15,0.9999999709526944,-1380837.5651641756,0.4867900609970093,,,,,,
,,,,16,0.999999977264365,-1884451.8673122122,0.49276795983314514,,,,,,
,,,,17,0.9999999565635492,-1812067.8175021664,0.48208853602409363,,,,,,
,,,,18,0.9999999975737462,-1764579.3337357505,0.4728187620639801,,,,,,
,,,,19,1.0000000561767286,-1465001.5623060355,0.48615819215774536,,,,,,
,,,,20,0.9999999580594447,-33202.70541892928,0.4885565936565399,,,,,,
,,,,21,0.9999999980071894,-1345824.7837193692,0.4809621572494507,,,,,,
,,,,22,1.000000027786296,-1425980.101891031,0.4772200286388397,,,,,,
,,,,23,0.9999999594177958,-3101066.0166113013,0.48813825845718384,,,,,,
,,,,24,1.000000035188648,-1445359.4669107664,0.4824899137020111,,,,,,
,,,,25,1.0000000608455033,-1447663.414578924,0.4794563353061676,,,,,,
,,,,26,1.0000000295620946,-1847896.3222458542,0.4871233105659485,,,,,,
,,,,27,0.9999999366512708,-1755290.534327343,0.481594055891037,,,,,,
,,,,28,1.0000000271659923,-1346182.5580373835,0.4756363034248352,,,,,,
,,,,29,0.999999956766852,-1395388.4306035223,0.4920298457145691,,,,,,
,,,,30,0.9999999823694758,-1440836.8847027514,0.48163115978240967,,,,,,
,,,,31,0.9999999759358411,-1790373.3737586096,0.4770267605781555,,,,,,
,,,,32,1.0000000168307552,-3085545.578654833,0.480513334274292,,,,,,
,,,,33,1.0000000142045793,-27050.241279402013,0.4809677004814148,,,,,,
,,,,34,1.0000001090144768,-1352562.4323351986,0.48136886954307556,,,,,,
,,,,35,1.0000000335348114,-1802525.8879254074,0.48261401057243347,,,,,,
,,,,36,1.0000000904057678,-3154528.3524551983,0.48555219173431396,,,,,,
,,,,37,1.0000000652009062,-1355337.4777820597,0.480996698141098,,,,,,
,,,,38,0.9999999911408144,-1856126.7611059565,0.49296340346336365,,,,,,
,,,,39,0.99999998124035,-1394288.05392142,0.47726568579673767,,,,,,
,,,0,61,,,,0.9999999945896031,-2374265.572383393,0.4855283498764038,,,
,,,0,61,,,,,,,0.999999994197976,-470806.52467712754,0.25698962807655334
1.0000000174393848,-665389.9347881597,0.3285493552684784,1,99,,,,,,,,,
,,,,40,1.0000000128068967,-39432485.97993153,0.48274439573287964,,,,,,
,,,,41,1.000000012109434,-1653073.9864008974,0.480586439371109,,,,,,
,,,,42,0.9999999995149446,-1642197.251623396,0.47362425923347473,,,,,,
,,,,43,0.9999999712324037,-1312698.2233480064,0.4682318866252899,,,,,,
,,,,44,1.0000000140331735,0.0,0.4717693030834198,,,,,,
,,,,45,0.9999999610505629,0.0,0.4711620807647705,,,,,,
,,,,46,1.0000000517521759,0.0,0.47153839468955994,,,,,,
,,,,47,1.0000000398688045,0.0,0.4686945974826813,,,,,,
,,,,48,1.0000000232261714,0.0,0.46887800097465515,,,,,,
,,,,49,1.000000012854187,0.0,0.47251206636428833,,,,,,
,,,,50,0.9999999970313553,-1277105.274733629,0.47425785660743713,,,,,,
,,,,51,1.0000000467129904,-1330972.686381419,0.47488632798194885,,,,,,
,,,,52,0.9999999861874684,-181275.4510174593,0.48079028725624084,,,,,,
,,,,53,0.9999999461656535,-1256631.940422056,0.47183749079704285,,,,,,
,,,,54,1.000000007868485,-2874103.5833151373,0.46807798743247986,,,,,,
,,,,55,0.9999999901938978,-1252376.9785906335,0.4754907786846161,,,,,,
,,,,56,0.9999999848923105,-1657648.1455446675,0.48177576065063477,,,,,,
,,,,57,0.9999999897964219,-1649561.2189703237,0.4747415781021118,,,,,,
,,,,58,1.0000000698008262,-1632763.9256391122,0.46796339750289917,,,,,,
,,,,59,0.999999986889215,-1327334.7173877468,0.4755755662918091,,,,,,
,,,,60,1.000000011643473,-183236.93885707922,0.48211613297462463,,,,,,
,,,,61,1.000000066114726,-1223697.079608209,0.4708270728588104,,,,,,
,,,,62,1.0000000456597982,-1322862.2057063167,0.46895137429237366,,,,,,
,,,,63,1.000000014786238,-2698977.0126724793,0.4807845950126648,,,,,,
,,,,64,0.9999999214106172,-1307400.193083311,0.4730106294155121,,,,,,
,,,,65,1.0000000458263287,-1338338.2430294259,0.46962082386016846,,,,,,
