train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.5193051695823669,0.0,0.75,0.75,1.0,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.630489706993103,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,1,0.6228064298629761,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,2,0.5480988025665283,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,3,0.5809212923049927,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,4,0.6180977821350098,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,5,0.5776124000549316,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,6,0.59450763463974,0.0,0.875,0.0,0.0,,,,,,,,,,
,,,,,,7,0.5916001796722412,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.5913330912590027,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.5910024046897888,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.5914745926856995,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,11,0.5915801525115967,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,12,0.5856770277023315,0.0,0.875,0.0,0.0,,,,,,,,,,
,,,,,,13,0.641843318939209,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,14,0.6077743172645569,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,15,0.5558326840400696,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,16,0.5782617330551147,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,17,0.6183134317398071,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,18,0.5801792144775391,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,19,0.5913689732551575,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,20,0.6233006715774536,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,21,0.6001840829849243,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,22,0.5661361217498779,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,23,0.6009702086448669,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,24,0.5768640041351318,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,25,0.6253595352172852,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,26,0.6073735356330872,0.0,0.125,0.0,0.0,,,,,,,,,,
