train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.8739907145500183,0.0,0.5,0.5,1.0,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.5773776173591614,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,1,0.5884760618209839,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,2,0.4724915027618408,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,3,0.5316821336746216,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,4,0.5807703733444214,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,5,0.5627166032791138,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,6,0.6643264293670654,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,7,0.6645012497901917,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.6651949882507324,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.662696361541748,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.6630330085754395,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,11,0.6644617319107056,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,12,0.6652545928955078,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,13,0.5790132284164429,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,14,0.5689718127250671,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,15,0.4727519154548645,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,16,0.5316027402877808,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,17,0.5804392695426941,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,18,0.5619003176689148,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,19,0.6653965711593628,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,20,0.563794732093811,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,21,0.5637978911399841,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,22,0.5083602070808411,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,23,0.5593162178993225,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,24,0.5228267312049866,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,25,0.6022456884384155,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,26,0.5674628019332886,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,27,0.49998199939727783,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,28,0.5552152395248413,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,29,0.5464054346084595,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,30,0.5387917757034302,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,31,0.5668768882751465,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,32,0.5078880786895752,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,33,0.5591722130775452,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,34,0.5229736566543579,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,35,0.5748101472854614,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,36,0.543108344078064,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,37,0.5129885673522949,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,38,0.5535552501678467,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,39,0.5353732109069824,0.0,0.125,0.0,0.0,,,,,,,,,,
