train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.9999999975407018,-14245142.439540075,1.78424870967865,0,49,,,,,,,,,
1.0000000131590376,-15486978.277243277,1.8486353158950806,0,99,,,,,,,,,
,,,,0,0.9999999901395942,-473964359.3780114,2.745945692062378,,,,,,
,,,,1,0.9999999439841499,-44395359.3727115,2.700538158416748,,,,,,
,,,,2,0.9999999990479458,-33110859.639517322,2.7068052291870117,,,,,,
,,,,3,0.9999999659434291,-46292317.9859819,2.773301124572754,,,,,,
,,,,4,1.0000000073852802,-33552873.393726446,2.6670055389404297,,,,,,
,,,,5,1.0000000005185048,-34557238.88841626,2.693371534347534,,,,,,
,,,,6,1.0000000191820688,-35951227.73177179,2.64595890045166,,,,,,
,,,,7,0.9999999838727854,-38098821.090860486,2.6759040355682373,,,,,,
,,,,8,1.000000018274627,0.0,2.70181941986084,,,,,,
,,,,9,1.0000000253722745,0.0,2.69982647895813,,,,,,
,,,,10,1.0000000601853476,0.0,2.7060914039611816,,,,,,
,,,,11,1.0000000192461425,0.0,2.697632312774658,,,,,,
,,,,12,1.0000000582686905,0.0,2.7182719707489014,,,,,,
,,,,13,0.9999999748632173,0.0,2.694774627685547,,,,,,
,,,,14,1.0000000400910003,0.0,2.693629503250122,,,,,,
,,,,15,1.000000027354106,0.0,2.7215211391448975,,,,,,
,,,,16,0.9999999223924555,0.0,2.686530828475952,,,,,,
,,,,17,1.0000000261706512,0.0,2.69337797164917,,,,,,
,,,,18,1.000000008935948,0.0,2.700042724609375,,,,,,
,,,,19,1.0000000313500406,0.0,2.683242082595825,,,,,,
,,,,20,0.9999999670545258,0.0,2.686671733856201,,,,,,
,,,,21,0.9999999864624521,-37937785.196262576,2.6910934448242188,,,,,,
,,,,22,1.0000000423437088,-75993730.7737979,2.7628448009490967,,,,,,
,,,,23,1.0000000237500783,-32078367.593193445,2.6929006576538086,,,,,,
,,,,24,1.0000000009066539,-75764953.16692907,2.784236192703247,,,,,,
,,,,25,0.9999999648317084,-37209361.14387449,2.692157030105591,,,,,,
,,,,26,1.0000000087507435,-31651297.854464445,2.6904220581054688,,,,,,
,,,,27,1.0000000518988779,-45283822.64394363,2.688903331756592,,,,,,
,,,,28,0.9999999968197176,-34953039.30386877,2.6626293659210205,,,,,,
,,,,29,0.999999922628546,-83061424.4663487,2.6936280727386475,,,,,,
,,,,30,1.0000000364904744,0.0,2.7317090034484863,,,,,,
,,,,31,0.9999999858221804,-35868529.57656996,2.6985466480255127,,,,,,
