train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.5472074747085571,0.2182178795337677,0.375,1.0,0.1666666716337204,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.4647546410560608,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,1,0.4693802297115326,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,2,0.343097984790802,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,3,0.44166430830955505,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,4,0.5595107078552246,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,5,0.4673072099685669,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,6,0.9068304300308228,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,7,0.9068112373352051,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.9067255258560181,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.9067367315292358,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.9067387580871582,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,11,0.9067205190658569,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,12,0.6503450870513916,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,13,0.4030914306640625,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,14,0.4411752223968506,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,15,0.4240087866783142,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,16,0.5021990537643433,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,17,0.43983787298202515,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,18,0.7916907668113708,0.0,0.75,0.0,0.0,,,,,,,,,,
,,,,,,19,0.5342434644699097,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,20,0.46214526891708374,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,21,0.34266480803489685,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,22,0.4178832173347473,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,23,0.5689546465873718,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,24,0.5442975163459778,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,25,0.478965163230896,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,26,0.3431215286254883,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,27,0.4210148751735687,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,28,0.5627632141113281,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,29,0.4713054299354553,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,30,0.46306735277175903,0.0,0.125,0.0,0.0,,,,,,,,,,
