train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
0.027890517084547452,0,49,,,,,
0.016786378576732368,0,99,,,,,
,,0,0.011184626689178212,,,,
,,1,0.009689724303589407,,,,
,,2,0.009674049261225415,,,,
,,3,0.009760045528772172,,,,
,,4,0.010037455830143911,,,,
,,5,0.009605767647355124,,,,
,,6,0.011937269664440538,,,,
,,7,0.009958818958658515,,,,
,,8,0.009521118582111516,,,,
,,9,0.009582433798541762,,,,
,,10,0.00951590113443871,,,,
,,11,0.009586432208753612,,,,
,,12,0.009543919399993061,,,,
,,13,0.009578917124500014,,,,
,,14,0.009542909387039812,,,,
,,15,0.009534210374910538,,,,
,,16,0.009545300104846693,,,,
,,17,0.009582635474531618,,,,
,,18,0.009551307926439259,,,,
,,19,0.009526565466841606,,,,
,,20,0.009551094819421638,,,,
,,21,0.010009977882666532,,,,
,,22,0.009728068522013918,,,,
,,23,0.009673418473881118,,,,
,,24,0.009724576231950435,,,,
,,25,0.00993359651817778,,,,
,,26,0.009689005886322556,,,,
,,27,0.011910084204175159,,,,
,,28,0.010002622504900183,,,,
,,29,0.009516418796696076,,,,
,,30,0.00958227774136355,,,,
,,31,0.009660273897341764,,,,
,,32,0.009663513426784323,,,,
,,33,0.009723955568838104,,,,
,,34,0.010067174505174269,,,,
,,35,0.009590928535625218,,,,
,,36,0.011925427938693212,,,,
,,37,0.010006583785292756,,,,
,,38,0.009727196176662487,,,,
,,39,0.009656846820873487,,,,
,,40,0.009736119568790579,,,,
,,41,0.010075096020689884,,,,
,,42,0.009590192880974001,,,,
,,43,0.011927456496337505,,,,
,,44,0.010090264667042156,,,,
,,45,0.009759551492480456,,,,
,,46,0.009383297766852565,,,,
,,47,0.01025267744895956,,,,
,,48,0.00969179336762271,,,,
,,49,0.011585127814612245,,,,
,,50,0.01036629081286674,,,,
,,51,0.00985467495667705,,,,
,,52,0.00937548503624391,,,,
,,53,0.010255801023980321,,,,
,,54,0.009669214565664951,,,,
,,55,0.010055490733431696,,,,
,,56,0.011859382340774131,,,,
,,57,0.009700885382974457,,,,
,,58,0.00957571802861756,,,,
,,59,0.009854968586772483,,,,
,,60,0.010067637440245258,,,,
,,61,0.009576591862110939,,,,
,,62,0.011945431452149225,,,,
,,63,0.010052588904668574,,,,
,,64,0.009685146838105183,,,,
,,65,0.009742985914118943,,,,
,,66,0.01008351980027367,,,,
,,67,0.009585729036566444,,,,
,,68,0.011916669226988953,,,,
,,69,0.010026289488015483,,,,
,,70,0.009786045776266048,,,,
,,71,0.009508564523678032,,,,
,,72,0.009982373147184354,,,,
,,73,0.009575757610937706,,,,
,,74,0.011600552818693079,,,,
,,75,0.009552891940286714,,,,
,,76,0.00954635012639712,,,,
,,77,0.01147624671106779,,,,
,0,129,,0.010027862983503647,-28997.139267448012,,
,0,129,,,,0.052236754460979425,-191708.5081216274
0.016602939999935007,1,149,,,,,
0.015088388062495824,1,199,,,,,
0.014948216563432232,1,249,,,,,
,,78,0.008680367218110597,,,,
,,79,0.006674004446487555,,,,
,,80,0.006978760487629714,,,,
,,81,0.007246383776884412,,,,
,,82,0.007643312035851186,,,,
,,83,0.006988769921373394,,,,
,,84,0.008608980535535769,,,,
,,85,0.007380089933741777,,,,
,,86,0.007204378304416186,,,,
,,87,0.007211147922359101,,,,
,,88,0.007204332580305126,,,,
,,89,0.007211377359416387,,,,
,,90,0.007207926005533297,,,,
,,91,0.007212499233141338,,,,
,,92,0.00720720503428211,,,,
,,93,0.007205981097809256,,,,
,,94,0.007208099920455724,,,,
,,95,0.007212328584226844,,,,
,,96,0.007207074393964794,,,,
,,97,0.00720479716993358,,,,
,,98,0.00720712175107982,,,,
,,99,0.008280703353685269,,,,
,,100,0.006663835279421508,,,,
,,101,0.006988449308475698,,,,
,,102,0.0072014768210434165,,,,
,,103,0.007421313906157371,,,,
,,104,0.007209927092982018,,,,
,,105,0.008606550202125224,,,,
,,106,0.007385453299979338,,,,
,,107,0.007204288489198032,,,,
,,108,0.007054297146557559,,,,
,,109,0.006660692645783047,,,,
,,110,0.0069861134913991405,,,,
,,111,0.007201323940169696,,,,
,,112,0.007732359426255363,,,,
,,113,0.006987616113744676,,,,
,,114,0.00860820650222283,,,,
,,115,0.007386337667463394,,,,
,,116,0.006717763013666085,,,,
,,117,0.006989112930204902,,,,
,,118,0.007202662478689057,,,,
,,119,0.0077328920064255275,,,,
,,120,0.006987470455760342,,,,
