train_loss_step,epoch,step,val_loss_step,val_loss_epoch,val_r2,train_loss_epoch,train_r2
0.029894815908895957,0,49,,,,,
0.01623571456015647,0,99,,,,,
,,0,0.008276767558879681,,,,
,,1,0.008516446964160816,,,,
,,2,0.00862066649101876,,,,
,,3,0.00857132136284768,,,,
,,4,0.008733193616609316,,,,
,,5,0.008633566332292987,,,,
,,6,0.008645014719920116,,,,
,,7,0.008713008047224165,,,,
,,8,0.008669422016487465,,,,
,,9,0.008670741910333032,,,,
,,10,0.008672853847881695,,,,
,,11,0.008672246524879525,,,,
,,12,0.008663154937125541,,,,
,,13,0.0086713846739348,,,,
,,14,0.008670767148335775,,,,
,,15,0.008662176561785175,,,,
,,16,0.00866839853492943,,,,
,,17,0.008676528930664062,,,,
,,18,0.008671194046467275,,,,
,,19,0.0086673337060052,,,,
,,20,0.008683038187456561,,,,
,,21,0.008476216513831337,,,,
,,22,0.008431441075093037,,,,
,,23,0.008654984267982276,,,,
,,24,0.008548924514839242,,,,
,,25,0.008729183996045912,,,,
,,26,0.008631042532018712,,,,
,,27,0.008654499913121129,,,,
,,28,0.008693111909402383,,,,
,,29,0.008651124464498984,,,,
,,30,0.008678327272604178,,,,
,,31,0.008444478919914176,,,,
,,32,0.008673496074504681,,,,
,,33,0.00853346113686089,,,,
,,34,0.008693377176920572,,,,
,,35,0.008666088989189078,,,,
,,36,0.00863654763848932,,,,
,,37,0.008671181695955293,,,,
,,38,0.008619714427638698,,,,
,,39,0.008650146626137398,,,,
,,40,0.008561973636214798,,,,
,,41,0.008638016275457433,,,,
,,42,0.008709392032107792,,,,
,,43,0.008628364081855293,,,,
,,44,0.008717723257906802,,,,
,,45,0.008601446946461996,,,,
,,46,0.008631794839291959,,,,
,,47,0.008565425872802734,,,,
,,48,0.008739411293923317,,,,
,,49,0.008626808454324533,,,,
,,50,0.00865221560538352,,,,
,,51,0.008704921146770855,,,,
,,52,0.008625666837434511,,,,
,,53,0.008566410691888482,,,,
,,54,0.00864096214105417,,,,
,,55,0.00871046867456522,,,,
,,56,0.008632118100518579,,,,
,,57,0.008710731257189502,,,,
,,58,0.008591642787864616,,,,
,,59,0.008629922931258744,,,,
,,60,0.008563891724423246,,,,
,,61,0.008740295160998095,,,,
,,62,0.008625282897605552,,,,
,,63,0.008649037764953063,,,,
,,64,0.008701526903891348,,,,
,,65,0.008630139333707793,,,,
,,66,0.008570310231801626,,,,
,,67,0.008643956334741265,,,,
,,68,0.008709150391656,,,,
,,69,0.008633869188325899,,,,
,,70,0.008712109144743498,,,,
,,71,0.008592216281203536,,,,
,,72,0.008629961056752247,,,,
,,73,0.008601288000742594,,,,
,,74,0.008728666348500294,,,,
,,75,0.008646546183405695,,,,
,,76,0.00875002736443872,,,,
,,77,0.008623914138690845,,,,
,,78,0.008668149913753476,,,,
,,79,0.008750840350314303,,,,
,0,122,,0.008640289635540126,-24005.183638918264,,
,0,122,,,,0.05949617908991182,-149586.61558083026
0.01645289455448185,1,149,,,,,
0.015923948975296708,1,199,,,,,
,,80,0.010578081414506241,,,,
,,81,0.010805898958498292,,,,
,,82,0.010721747939651078,,,,
,,83,0.010740623817787514,,,,
,,84,0.010797699292500814,,,,
,,85,0.010593987799979545,,,,
,,86,0.010635900067853497,,,,
,,87,0.010722031464447846,,,,
,,88,0.010704007234659281,,,,
,,89,0.010707552368576461,,,,
,,90,0.010711594744845553,,,,
,,91,0.010711377805417723,,,,
,,92,0.010690351864239117,,,,
,,93,0.010706214217452315,,,,
,,94,0.010710381172798775,,,,
,,95,0.010690126333150777,,,,
,,96,0.01069898863096495,,,,
,,97,0.010720832927806958,,,,
,,98,0.010711240338849591,,,,
,,99,0.010700382627882398,,,,
,,100,0.010729334375879786,,,,
,,101,0.010628286782685702,,,,
,,102,0.010795388135824117,,,,
,,103,0.010786659008747822,,,,
,,104,0.010669925191380956,,,,
,,105,0.010805967691782358,,,,
,,106,0.010653283144976641,,,,
,,107,0.010644453065889375,,,,
,,108,0.01067790040024766,,,,
,,109,0.01066990156431456,,,,
,,110,0.010724951555063058,,,,
,,111,0.010793417423695058,,,,
,,112,0.010779342135867558,,,,
,,113,0.010684311926901878,,,,
,,114,0.010791158890938974,,,,
,,115,0.01070124931163616,,,,
,,116,0.01060715237179318,,,,
,,117,0.010705881290607623,,,,
,,118,0.010743034852517618,,,,
,,119,0.010781661884204761,,,,
,,120,0.010628579973100542,,,,
,,121,0.010826594120747334,,,,
,,122,0.010774742375622998,,,,
,,123,0.010577082633972168,,,,
,,124,0.01067757391714835,,,,
,,125,0.010740962114420024,,,,
,,126,0.010758290419707427,,,,
,,127,0.010712572046228358,,,,
,,128,0.010808431350433075,,,,
,,129,0.010626464276700406,,,,
