train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.7540302276611328,0.2182178795337677,0.375,1.0,0.1666666716337204,0,49,,,,,,,,,,,,,,,
0.636656641960144,0.0,0.375,0.0,0.0,0,99,,,,,,,,,,,,,,,
,,,,,,0,0.6014755964279175,-0.2182178795337677,0.625,0.7142857313156128,0.8333333134651184,,,,,,,,,,
,,,,,,1,0.5379257202148438,-0.2182178795337677,0.625,0.8333333134651184,0.7142857313156128,,,,,,,,,,
,,,,,,2,0.7227425575256348,0.5,0.75,0.75,0.75,,,,,,,,,,
,,,,,,3,0.5350123643875122,-0.1428571492433548,0.75,0.8571428656578064,0.8571428656578064,,,,,,,,,,
,,,,,,4,0.5982307195663452,0.0,0.5,0.75,0.5,,,,,,,,,,
,,,,,,5,0.6628185510635376,-0.6000000238418579,0.25,0.4000000059604645,0.4000000059604645,,,,,,,,,,
,,,,,,6,0.7247847318649292,-0.5773502588272095,0.25,0.0,0.0,,,,,,,,,,
,,,,,,7,0.6627044081687927,-0.745356023311615,0.125,0.0,0.0,,,,,,,,,,
,,,,,,8,0.9763779044151306,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,9,0.9732885360717773,0.0,0.625,0.0,0.0,,,,,,,,,,
,,,,,,10,0.976076066493988,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,11,0.9730333089828491,0.0,0.875,0.0,0.0,,,,,,,,,,
,,,,,,12,0.9774821996688843,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,13,0.9763911962509155,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,14,0.9743807911872864,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,15,0.976966142654419,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,16,0.976565957069397,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,17,0.9739811420440674,0.0,0.75,0.0,0.0,,,,,,,,,,
,,,,,,18,0.9765910506248474,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,19,0.9735261797904968,0.0,0.625,0.0,0.0,,,,,,,,,,
,,,,,,20,0.9744281768798828,0.0,0.625,0.0,0.0,,,,,,,,,,
,,,,,,21,0.5960031747817993,-0.2182178795337677,0.625,0.7142857313156128,0.8333333134651184,,,,,,,,,,
,,,,,,22,0.5365856885910034,-0.37796449661254883,0.375,0.75,0.4285714328289032,,,,,,,,,,
,,,,,,23,0.722759485244751,0.25819888710975647,0.625,0.6000000238418579,0.75,,,,,,,,,,
,,,,,,24,0.5352398157119751,-0.29276999831199646,0.5,0.800000011920929,0.5714285969734192,,,,,,,,,,
,,,,,,25,0.5978666543960571,0.3333333432674408,0.75,0.8333333134651184,0.8333333134651184,,,,,,,,,,
,,,,,,26,0.6620415449142456,-0.25819888710975647,0.375,0.5,0.4000000059604645,,,,,,,,,,
,,,,,,27,0.7242454290390015,-0.25819888710975647,0.375,0.3333333432674408,0.25,,,,,,,,,,
,,,,,,28,0.6621655225753784,-0.48795002698898315,0.25,0.0,0.0,,,,,,,,,,
,,,,,,29,0.9766983389854431,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,30,0.8485709428787231,-0.3333333432674408,0.5,0.0,0.0,,,,,,,,,,
,,,,,,31,0.5371109247207642,-0.29276999831199646,0.5,0.800000011920929,0.5714285969734192,,,,,,,,,,
,,,,,,32,0.722581148147583,0.25819888710975647,0.625,0.6000000238418579,0.75,,,,,,,,,,
,,,,,,33,0.5354055762290955,-0.2182178795337677,0.625,0.8333333134651184,0.7142857313156128,,,,,,,,,,
,,,,,,34,0.6606563925743103,0.14907120168209076,0.625,0.6666666865348816,0.800000011920929,,,,,,,,,,
,,,,,,35,0.6618999242782593,-0.4472135901451111,0.375,0.5,0.6000000238418579,,,,,,,,,,
,,,,,,36,0.6621589660644531,-0.14907120168209076,0.375,0.5,0.20000000298023224,,,,,,,,,,
,,,,,,37,0.72381192445755,0.0,0.5,0.0,0.0,,,,,,,,,,
,,,,,,38,0.5343765616416931,0.37796449661254883,0.625,1.0,0.5714285969734192,,,,,,,,,,
,,,,,,39,0.7225382924079895,0.25819888710975647,0.625,0.6000000238418579,0.75,,,,,,,,,,
,,,,,,40,0.5353214740753174,-0.2182178795337677,0.625,0.8333333134651184,0.7142857313156128,,,,,,,,,,
,,,,,,41,0.6618170738220215,0.14907120168209076,0.625,0.6666666865348816,0.800000011920929,,,,,,,,,,
,,,,,,42,0.6610180139541626,0.14907120168209076,0.625,0.6666666865348816,0.800000011920929,,,,,,,,,,
,,,,,,43,0.6620781421661377,-0.14907120168209076,0.375,0.5,0.20000000298023224,,,,,,,,,,
,,,,,,44,0.5985609292984009,0.3333333432674408,0.5,1.0,0.3333333432674408,,,,,,,,,,
,,,,,,45,0.7241203784942627,0.0,0.5,0.5,0.5,,,,,,,,,,
