train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
1.0000000282241928,-5839416.136084451,0.89701247215271,0,49,,,,,,,,,
,,,,0,0.9999999900289153,-384101590.95794713,1.4090371131896973,,,,,,
,,,,1,0.9999998990743435,-13617737.39591719,1.3678264617919922,,,,,,
,,,,2,0.9999998997554883,-13062377.986752007,1.3527973890304565,,,,,,
,,,,3,0.9999999683429656,-10051834.120106634,1.317334532737732,,,,,,
,,,,4,0.9999999470327335,0.0,1.362467646598816,,,,,,
,,,,5,0.9999999667059235,0.0,1.3464206457138062,,,,,,
,,,,6,0.9999999933678262,0.0,1.3510234355926514,,,,,,
,,,,7,0.9999998980671149,0.0,1.3728901147842407,,,,,,
,,,,8,1.0000000212393723,0.0,1.3649051189422607,,,,,,
,,,,9,0.9999999927449296,0.0,1.3659662008285522,,,,,,
,,,,10,1.0000000025619278,-23416714.946835656,1.379301905632019,,,,,,
,,,,11,1.0000000948865335,-22657473.030575436,1.3564434051513672,,,,,,
,,,,12,1.0000000137893839,-22632208.35520284,1.3642627000808716,,,,,,
,,,,13,0.9999999361445907,-10683999.456564086,1.3502552509307861,,,,,,
,,,,14,0.999999947552847,-9227180.04293988,1.3028547763824463,,,,,,
,,,,15,0.9999999750747421,-13835659.500123873,1.3752002716064453,,,,,,
,,,,16,0.9999999731150636,-22921708.15784985,1.3655132055282593,,,,,,
,,,,17,1.000000043656819,-12874467.106687747,1.345995545387268,,,,,,
,,,,18,1.0000000600367092,-12913155.203993263,1.3352746963500977,,,,,,
,,,,19,0.9999999053020945,-9505756.42768915,1.3299025297164917,,,,,,
,,,,20,1.0000000733959686,-13968098.397510825,1.381744384765625,,,,,,
,,,,21,1.000000039380033,-10446003.737316366,1.3325749635696411,,,,,,
,,,,22,0.9999998779558347,-12144136.01111184,1.2933157682418823,,,,,,
,,,,23,0.9999999369754154,-10906575.386969076,1.3646451234817505,,,,,,
,,,,24,0.9999999160565675,-12795514.626124823,1.3415920734405518,,,,,,
,,,,25,0.9999999300941271,-12981594.65310337,1.339119553565979,,,,,,
,,,,26,0.9999999912662508,-10482600.11670636,1.3329806327819824,,,,,,
,,,,27,1.0000000108841671,-13665567.503355378,1.3652232885360718,,,,,,
,,,,28,1.0000000457061973,-10540363.75373553,1.3369345664978027,,,,,,
,,,,29,1.0000000554736554,-20731675.09634892,1.2935895919799805,,,,,,
,,,,30,1.0000000024125124,-13662724.279598195,1.370421290397644,,,,,,
,,,,31,0.9999999889837553,-12992694.466733374,1.3496429920196533,,,,,,
,,,,32,1.0000000041439738,-9936291.022407806,1.3093048334121704,,,,,,
,,,,33,0.9999999705620999,-10984482.560662244,1.365175724029541,,,,,,
,,,,34,1.0000000107012847,-10407481.30177075,1.3328288793563843,,,,,,
,,,,35,1.000000033934358,-10381999.404058414,1.3235357999801636,,,,,,
,,,,36,1.0000000332499785,-21229432.717942577,1.3137576580047607,,,,,,
,,,,37,0.9999999828126577,-13293844.667513486,1.346764326095581,,,,,,
,,,,38,1.0000000714330937,-12790774.197992511,1.3277671337127686,,,,,,
,,,,39,1.0000001105827434,0.0,1.3666421175003052,,,,,,
,,,,40,1.000000035143494,-12905020.360020725,1.3266092538833618,,,,,,
,,,0,60,,,,0.9999999909149815,-20550524.11778166,1.34732186794281,,,
,,,0,60,,,,,,,1.0000000037513928,-3178485.624484097,0.6547080874443054
0.9999999617131683,-5758401.860753388,1.0200202465057373,1,99,,,,,,,,,
,,,,41,1.0000000107241813,-293725609.7512802,1.21392822265625,,,,,,
,,,,42,0.9999999580005833,-9931342.471078968,1.1662012338638306,,,,,,
,,,,43,0.9999999829271385,-9471960.491679195,1.1502399444580078,,,,,,
,,,,44,1.0000000462446565,-7274722.637505154,1.1178982257843018,,,,,,
,,,,45,0.9999999893490649,0.0,1.161424994468689,,,,,,
,,,,46,0.9999999528882266,0.0,1.145019292831421,,,,,,
,,,,47,1.0000000304687076,0.0,1.1505718231201172,,,,,,
,,,,48,0.9999999239443637,0.0,1.171899676322937,,,,,,
,,,,49,0.9999999746347915,0.0,1.1621922254562378,,,,,,
,,,,50,1.000000007955292,0.0,1.1630271673202515,,,,,,
,,,,51,0.9999999780384378,-17251617.849318516,1.1782007217407227,,,,,,
,,,,52,1.0000000428790414,-16534522.59089572,1.1563442945480347,,,,,,
,,,,53,1.0000000273068828,-16504887.339637026,1.1630076169967651,,,,,,
,,,,54,0.999999982635883,-7749429.40613991,1.1484365463256836,,,,,,
,,,,55,0.9999999523364357,-6666174.559092923,1.1046642065048218,,,,,,
,,,,56,0.9999999747942366,-10128899.392288804,1.1747801303863525,,,,,,
,,,,57,0.9999999976333637,-16751511.183307366,1.1649701595306396,,,,,,
,,,,58,1.0000000419164539,-9368117.668823844,1.1461715698242188,,,,,,
,,,,59,1.0000000410765477,-9354768.755781129,1.1338024139404297,,,,,,
,,,,60,1.0000000453928257,-6909398.781705673,1.1322060823440552,,,,,,
,,,,61,0.9999999945632232,-10224463.093609449,1.1800910234451294,,,,,,
,,,,62,0.9999999576677294,-7563659.778457025,1.1321479082107544,,,,,,
,,,,63,1.0000000276349306,-8800403.98401572,1.0978766679763794,,,,,,
,,,,64,1.0000000543034253,-7934738.126579919,1.161482810974121,,,,,,
,,,,65,0.9999999828515178,-9298166.529495534,1.1416277885437012,,,,,,
,,,,66,0.9999999829829056,-9424445.648192486,1.138391375541687,,,,,,
,,,,67,0.9999999786817187,-7659250.353928281,1.1370017528533936,,,,,,
,,,,68,1.0000000420276216,-9991794.960843518,1.1657131910324097,,,,,,
,,,,69,1.0000000475682957,-7637854.737504688,1.1361045837402344,,,,,,
,,,,70,0.9999999988880564,-15003414.775747357,1.0970677137374878,,,,,,
,,,,71,1.0000000359822523,-9970068.225008426,1.1686534881591797,,,,,,
,,,,72,1.00000004184962,-9413559.859008377,1.147115707397461,,,,,,
,,,,73,1.0000000106313927,-7193590.441445145,1.1112412214279175,,,,,,
,,,,74,0.9999999811883978,-8037251.686453181,1.1654304265975952,,,,,,
,,,,75,1.0000000200777488,-7547066.548218152,1.133367657661438,,,,,,
,,,,76,0.9999999957870254,-7509489.368701631,1.1234066486358643,,,,,,
,,,,77,1.0000000276421606,-15375750.091348268,1.1145808696746826,,,,,,
,,,,78,0.9999999830764674,-9677612.06532467,1.1470152139663696,,,,,,
,,,,79,0.9999999626495624,-9275192.215828812,1.127853512763977,,,,,,
,,,,80,0.9999999827868078,0.0,1.1646754741668701,,,,,,
,,,,81,0.9999999921102233,-9350631.487505918,1.1265770196914673,,,,,,
,,,1,121,,,,1.0000000016306936,-15304593.854617234,1.1471389532089233,,,
,,,1,121,,,,,,,0.9999999985727507,-6685459.60941227,0.9880251884460449
1.0000000379166336,-2970184.600326809,0.7085965275764465,2,149,,,,,,,,,
,,,,82,0.9999999970674999,-213456298.379521,1.0471742153167725,,,,,,
,,,,83,1.0000000302700824,-7240200.841518305,0.9990244507789612,,,,,,
,,,,84,0.9999999668081865,-6884357.548742736,0.9836205244064331,,,,,,
,,,,85,0.9999999543623449,-5303508.484603975,0.9563268423080444,,,,,,
,,,,86,1.0000000081320497,0.0,0.9951390624046326,,,,,,
,,,,87,0.9999999814574749,0.0,0.9806909561157227,,,,,,
,,,,88,1.000000070276882,0.0,0.9861828684806824,,,,,,
,,,,89,0.9999999222789937,0.0,1.0056368112564087,,,,,,
,,,,90,0.9999999921965577,0.0,0.9956920742988586,,,,,,
,,,,91,0.999999972551019,0.0,0.9964916706085205,,,,,,
,,,,92,0.9999999798194993,-12681192.209845794,1.011817216873169,,,,,,
,,,,93,0.999999954658693,-12068641.347695531,0.991361677646637,,,,,,
,,,,94,0.9999999321886603,-12021954.665213333,0.9958372712135315,,,,,,
,,,,95,1.000000055954167,-5636683.282010501,0.9824124574661255,,,,,,
,,,,96,1.0000000102432989,-4861232.606097209,0.9451654553413391,,,,,,
,,,,97,1.0000000352363025,-7404320.800001868,1.0081806182861328,,,,,,
,,,,98,1.0000000357510639,-12218603.548420232,0.9987530708312988,,,,,,
,,,,99,1.000000004028799,-6818027.646318084,0.9807276129722595,,,,,,
,,,,100,0.9999999643984685,-6814704.2620883,0.9698042273521423,,,,,,
,,,,101,0.9999999805418888,-5038036.460750433,0.9701223373413086,,,,,,
,,,,102,0.9999999550194141,-7467330.671513854,1.011991024017334,,,,,,
,,,,103,1.0000000201717252,-5504955.046591092,0.9683291912078857,,,,,,
,,,,104,0.9999999348384436,-6427157.390699401,0.9396023154258728,,,,,,
,,,,105,1.0000000228416073,-5782137.819923269,0.9944628477096558,,,,,,
,,,,106,0.9999999601327855,-6768811.816024874,0.9770471453666687,,,,,,
,,,,107,1.000000048582328,-6866253.124553156,0.9735279679298401,,,,,,
,,,,108,0.9999999798294462,-5602869.416258081,0.975368857383728,,,,,,
,,,,109,1.0000000394538706,-7293798.060811312,0.999176025390625,,,,,,
,,,,110,0.9999999536899935,-5560193.052141734,0.9715654253959656,,,,,,
,,,,111,0.9999999296576105,-10940885.282241648,0.9384157061576843,,,,,,
,,,,112,1.0000000577951331,-7267773.529062409,1.0011411905288696,,,,,,
,,,,113,1.0000000520377936,-6840260.1602675915,0.9808875918388367,,,,,,
,,,,114,1.0000000493698489,-5248127.838188825,0.950921893119812,,,,,,
,,,,115,0.9999999611629835,-5876344.052833868,0.9999452233314514,,,,,,
,,,,116,0.9999999766892685,-5492396.365673144,0.9695047736167908,,,,,,
,,,,117,0.9999999422223045,-5469840.861229645,0.9606856107711792,,,,,,
,,,,118,0.9999999569091808,-11196692.238199655,0.9533226490020752,,,,,,
,,,,119,1.0000000765057087,-7057029.785465003,0.9822319746017456,,,,,,
,,,,120,1.0000000168190208,-6761135.899731769,0.9646709561347961,,,,,,
,,,,121,1.0000000136267777,0.0,0.9984937906265259,,,,,,
,,,,122,1.0000000320133993,-6820014.280215508,0.9645420908927917,,,,,,
,,,2,182,,,,0.9999999953477502,-11142759.546527047,0.9825611114501953,,,
,,,2,182,,,,,,,0.9999999991835342,-3857747.4847504934,0.7572922706604004
1.0000000385726346,-3644516.8758708755,0.8217642903327942,3,199,,,,,,,,,
,,,,123,0.9999999569061534,-222407357.03932452,1.0678789615631104,,,,,,
,,,,124,1.0000000733466046,-7427167.630564897,1.016540288925171,,,,,,
,,,,125,1.000000000533405,-7053205.134461954,0.9999105334281921,,,,,,
,,,,126,1.0000000670122628,-5440919.539395909,0.9730898141860962,,,,,,
,,,,127,1.0000000569421859,0.0,1.0118571519851685,,,,,,
,,,,128,1.000000090650473,0.0,0.9977051019668579,,,,,,
,,,,129,1.0000000157215756,0.0,1.0030971765518188,,,,,,
,,,,130,0.9999999716092913,0.0,1.0235052108764648,,,,,,
,,,,131,0.9999999927606367,0.0,1.0128780603408813,,,,,,
,,,,132,1.0000000381848941,0.0,1.0135024785995483,,,,,,
,,,,133,0.9999999539500178,-13075181.922255795,1.0299947261810303,,,,,,
,,,,134,1.0000000542809386,-12405134.510341262,1.0090279579162598,,,,,,
,,,,135,0.9999999596123289,-12331986.323448604,1.0132277011871338,,,,,,
,,,,136,0.9999999919536415,-5772340.873901181,0.9986340403556824,,,,,,
,,,,137,0.9999999886957741,-4994117.153040481,0.9622798562049866,,,,,,
,,,,138,1.0000000177620945,-7608882.180702677,1.0262393951416016,,,,,,
,,,,139,0.9999999593120702,-12555297.912969394,1.016617774963379,,,,,,
,,,,140,0.9999999915105405,-6989667.831071156,0.9975108504295349,,,,,,
,,,,141,0.9999999861864689,-6981727.494093697,0.9862564206123352,,,,,,
,,,,142,1.0000000355309355,-5183806.606025026,0.987736165523529,,,,,,
,,,,143,0.9999999899572921,-7662335.584055419,1.0300565958023071,,,,,,
,,,,144,1.0000000568456007,-5644643.29590848,0.9847632646560669,,,,,,
,,,,145,0.9999999744507915,-6607181.809541181,0.9569001197814941,,,,,,
,,,,146,0.999999986434499,-5936033.219588418,1.0118951797485352,,,,,,
,,,,147,1.0000000232454913,-6942470.391029105,0.9938740134239197,,,,,,
,,,,148,1.0000000288984585,-7027480.139384305,0.9896098971366882,,,,,,
,,,,149,0.999999943157303,-5767932.751288292,0.9934362769126892,,,,,,
,,,,150,1.000000036070139,-7484304.097915967,1.0166703462600708,,,,,,
,,,,151,0.999999924627383,-5697364.529576666,0.987534761428833,,,,,,
,,,,152,0.9999999686917403,-11250470.72385268,0.955747127532959,,,,,,
,,,,153,1.0000000393190631,-7448363.445521733,1.0184077024459839,,,,,,
,,,,154,0.9999999623379603,-7004565.064214424,0.9967740178108215,,,,,,
,,,,155,1.0000000969940008,-5389429.64101313,0.968194842338562,,,,,,
,,,,156,0.9999999411151138,-6040312.393778246,1.0183837413787842,,,,,,
,,,,157,1.000000021234694,-5631738.621176952,0.9858976602554321,,,,,,
,,,,158,0.999999964881072,-5613545.12350431,0.9770925641059875,,,,,,
