train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.03485769521282864,-116240.36258316721,0.15190406143665314,0,49,,,,,,,,,
0.01517078088203852,-36142.1156781037,0.09919615834951401,0,99,,,,,,,,,
,,,,0,0.00982565367074601,-66.84925113255741,0.07694917172193527,,,,,,
,,,,1,0.010065046292331719,-51074.9198737758,0.07830645889043808,,,,,,
,,,,2,0.010155859927063568,-23548.55720489748,0.07795561105012894,,,,,,
,,,,3,0.009784891389790816,-44018.05723759467,0.07655252516269684,,,,,,
,,,,4,0.009966256356716737,-64980.430927078974,0.07747212052345276,,,,,,
,,,,5,0.010193767861983656,-33668.4817863023,0.07810986042022705,,,,,,
,,,,6,0.010189097547388755,-30380.34973432372,0.07888880372047424,,,,,,
,,,,7,0.011390096124472384,-37179.98537585059,0.08027952909469604,,,,,,
,,,,8,0.010320952462562608,0.0,0.07830940186977386,,,,,,
,,,,9,0.010324943111782935,0.0,0.07833448052406311,,,,,,
,,,,10,0.010322318747276751,0.0,0.07831549644470215,,,,,,
,,,,11,0.010324830410632199,0.0,0.07833213359117508,,,,,,
,,,,12,0.010317674690219698,0.0,0.07828502357006073,,,,,,
,,,,13,0.010319885915544166,0.0,0.07829952985048294,,,,,,
,,,,14,0.010320674956050341,0.0,0.07830892503261566,,,,,,
,,,,15,0.010318804023535378,0.0,0.07829330116510391,,,,,,
,,,,16,0.010318438578223742,0.0,0.07828870415687561,,,,,,
,,,,17,0.01032347157700714,0.0,0.07832460850477219,,,,,,
,,,,18,0.01032049814950869,0.0,0.07830485701560974,,,,,,
,,,,19,0.010317363210761888,0.0,0.07828519493341446,,,,,,
,,,,20,0.010325645374153382,0.0,0.07833684235811234,,,,,,
,,,,21,0.010022351362025186,-22864.944054002186,0.07733024656772614,,,,,,
,,,,22,0.0099590657148053,-51064.839595185666,0.07781273871660233,,,,,,
,,,,23,0.010236997948854073,-24477.885961047654,0.07854336500167847,,,,,,
,,,,24,0.00982216411293498,-46765.69836499393,0.07658741623163223,,,,,,
,,,,25,0.00991765706451762,-68288.8765373434,0.07747069001197815,,,,,,
,,,,26,0.010130504942285196,-32434.29471985783,0.07775413990020752,,,,,,
,,,,27,0.01008118875901549,-29768.549577896323,0.07830461114645004,,,,,,
,,,,28,0.01146608777835839,-46123.472374392964,0.08084752410650253,,,,,,
,,,,29,0.01031828650897187,0.0,0.07828789949417114,,,,,,
,,,,30,0.010321984971849486,0.0,0.07831760495901108,,,,,,
,,,,31,0.01002684222031035,-29799.434714290604,0.07791530340909958,,,,,,
,,,,32,0.010239075892130987,-31538.225788255786,0.07862873375415802,,,,,,
,,,,33,0.009803852653430891,-49110.973555761295,0.07649253308773041,,,,,,
,,,,34,0.009915866555901862,-52296.775156558644,0.07751327008008957,,,,,,
,,,,35,0.01019302638011249,-26874.724255964884,0.07804226130247116,,,,,,
,,,,36,0.010151827610215356,-29846.47414943801,0.07841506600379944,,,,,,
,,,,37,0.01142520913154419,-74446.97663571809,0.0810212567448616,,,,,,
,,,,38,0.010159010846276472,-28256.44406266315,0.07796943187713623,,,,,,
,,,,39,0.010218617753196576,-30733.840949875437,0.07872945070266724,,,,,,
,,,,40,0.009884641983583504,-28645.58828427075,0.07673607766628265,,,,,,
,,,,41,0.009883189973787305,-45801.351046293006,0.07733653485774994,,,,,,
,,,,42,0.0101459901810859,-25201.99063651223,0.07798728346824646,,,,,,
,,,,43,0.010151174743759215,-29844.19178055966,0.0784110501408577,,,,,,
,,,,44,0.01142368951315902,-74439.23638182474,0.0810132846236229,,,,,,
,,,,45,0.010182610623978397,-26521.735896440412,0.07842519134283066,,,,,,
,,,,46,0.010068822183324538,-23108.46490711235,0.07760079950094223,,,,,,
,,,,47,0.009823338528030433,-44000.90412584081,0.07678736746311188,,,,,,
,,,,48,0.010034318123609899,-31068.427976737996,0.07787472009658813,,,,,,
,,,,49,0.010295509341071167,-46508.19960214053,0.07833060622215271,,,,,,
,,,,50,0.010225833201045614,-66023.18565766446,0.07944831997156143,,,,,,
,,,,51,0.011253948685891245,-28293.137702737164,0.07974255084991455,,,,,,
,,,,52,0.010236252498442741,-24478.680133448226,0.07853870838880539,,,,,,
,,,,53,0.009822493327576311,-46750.73664003344,0.07660359889268875,,,,,,
,,,,54,0.00990436931083395,-68728.47811471685,0.0774979218840599,,,,,,
,,,,55,0.010245460968949991,-28227.563683354805,0.07819974422454834,,,,,,
,,,,56,0.010120456874476004,-29892.772439828193,0.07856123149394989,,,,,,
,,,,57,0.011469427311092099,-46128.54549548608,0.08086460828781128,,,,,,
,,,,58,0.010155103753818508,-26401.11032017601,0.07830247282981873,,,,,,
,,,,59,0.009887113387310803,-28639.08672402357,0.07676231861114502,,,,,,
,,,,60,0.009974570673850379,-26721.885286184763,0.07759933918714523,,,,,,
,,,,61,0.010054104397583917,-24853.603811882327,0.0777229517698288,,,,,,
,,,,62,0.010251938329757454,-27979.379146176423,0.07846169918775558,,,,,,
,,,,63,0.010259500161042533,-66076.04317030276,0.07975127547979355,,,,,,
,,,,64,0.01126682569094551,-26415.136989810173,0.07959403097629547,,,,,,
,,,,65,0.010099527508248999,-23547.798587394394,0.07770422846078873,,,,,,
,,,,66,0.009785130109346866,-44011.544706982495,0.07657192647457123,,,,,,
,,,,67,0.009986017460365568,-53075.9182705837,0.07774482667446136,,,,,,
,,,,68,0.01029375180043391,-46510.81823913062,0.07832175493240356,,,,,,
,,,,69,0.010206866173478081,-38501.25229504193,0.07910238951444626,,,,,,
,,,,70,0.011330892577927822,-33017.5682193118,0.08033072203397751,,,,,,
,,,,71,0.01021910785682215,-28173.98434078267,0.07826239615678787,,,,,,
,,,,72,0.009831866794796357,-46752.269574577185,0.076629638671875,,,,,,
,,,,73,0.010010051611530523,-68747.68026507179,0.07797286659479141,,,,,,
,,,,74,0.010239028377957938,-44915.78141058282,0.07801013439893723,,,,,,
,,,,75,0.011244733420171293,-68109.95100523642,0.08054181188344955,,,,,,
,,,,76,0.01026886455314714,-60550.09068033488,0.07822159677743912,,,,,,
,,,,77,0.010227403692592982,-73190.69198690525,0.07803038507699966,,,,,,
,,,,78,0.010912043119211486,-38549.384487033305,0.07956035435199738,,,,,,
,,,0,126,,,,0.010276351359601608,-32506.509264135817,0.07827436923980713,,,
,,,0,126,,,,,,,0.06116007320715202,nan,0.17231164872646332
0.019420659864916808,-45905.914716749205,0.1113632321357727,1,149,,,,,,,,,
0.01693795391093261,-36219.45336448302,0.10357588529586792,1,199,,,,,,,,,
0.014148043235606823,-49759.71448648854,0.09586843103170395,1,249,,,,,,,,,
,,,,79,0.011685984592683397,-79.02110697243384,0.08742881566286087,,,,,,
,,,,80,0.011644406485287499,-50864.123976554576,0.08665799349546432,,,,,,
,,,,81,0.011655410014227464,-25176.59720884777,0.08719397336244583,,,,,,
,,,,82,0.011587583705962006,-52690.58684621465,0.0871921256184578,,,,,,
,,,,83,0.01132519140141452,-69906.68734317359,0.0856752023100853,,,,,,
,,,,84,0.011492222068244934,-34944.028407055346,0.08630978316068649,,,,,,
,,,,85,0.01169678189690555,-32041.02622603414,0.08724265545606613,,,,,,
,,,,86,0.012419986421104354,-35876.7686162284,0.0877450630068779,,,,,,
,,,,87,0.01165052757621604,0.0,0.08743725717067719,,,,,,
,,,,88,0.011652528290136235,0.0,0.08744882792234421,,,,,,
,,,,89,0.01165115953403853,0.0,0.0874413475394249,,,,,,
,,,,90,0.011652325377943355,0.0,0.08744751662015915,,,,,,
,,,,91,0.011643513254726222,0.0,0.08740168809890747,,,,,,
,,,,92,0.011647815287649464,0.0,0.0874207392334938,,,,,,
,,,,93,0.011649687494357306,0.0,0.08743365854024887,,,,,,
,,,,94,0.011646800347265146,0.0,0.08741568773984909,,,,,,
,,,,95,0.011646794195024162,0.0,0.08741536736488342,,,,,,
,,,,96,0.011652498042256425,0.0,0.08744682371616364,,,,,,
,,,,97,0.011649306090909814,0.0,0.08742955327033997,,,,,,
,,,,98,0.011646160264497414,0.0,0.08741254359483719,,,,,,
,,,,99,0.01165484522808413,0.0,0.0874597579240799,,,,,,
,,,,100,0.011705687710788075,-20120.564058508204,0.087646484375,,,,,,
,,,,101,0.011752468643440175,-50877.95782678316,0.08712910860776901,,,,,,
,,,,102,0.011535922630765675,-25473.741156946817,0.08667707443237305,,,,,,
,,,,103,0.011691084751723941,-52460.143364236275,0.08747986704111099,,,,,,
,,,,104,0.011269764629668553,-72173.7700569777,0.08564454317092896,,,,,,
,,,,105,0.011482352807378514,-32581.45939899328,0.08619512617588043,,,,,,
,,,,106,0.011507124634736353,-31829.870617300647,0.08649056404829025,,,,,,
,,,,107,0.012604147113139003,-46250.657390740336,0.08833131939172745,,,,,,
,,,,108,0.01164578152225619,0.0,0.08741069585084915,,,,,,
,,,,109,0.011651544208452285,0.0,0.08744252473115921,,,,,,
,,,,110,0.011760088130948754,-29701.40481394992,0.08738714456558228,,,,,,
,,,,111,0.011508736077388913,-31535.572572892735,0.08642638474702835,,,,,,
,,,,112,0.011686392578590854,-56172.130798531056,0.08735713362693787,,,,,,
,,,,113,0.011306240565367148,-57008.968172109715,0.08594725281000137,,,,,,
,,,,114,0.011557133609822171,-28236.096296011427,0.08664610236883163,,,,,,
,,,,115,0.011481077341539121,-31182.883117824167,0.08644091337919235,,,,,,
,,,,116,0.012541515596285914,-75739.89113525374,0.08804406225681305,,,,,,
,,,,117,0.011722467122573512,-25760.319762253497,0.08750102669000626,,,,,,
,,,,118,0.011535693197650155,-31946.303302816614,0.08644790947437286,,,,,,
,,,,119,0.011669163885974571,-32779.34278944786,0.08737285435199738,,,,,,
,,,,120,0.011406854621568072,-53645.78812835528,0.08632805943489075,,,,,,
,,,,121,0.01147418319213258,-26466.54227555913,0.08625345677137375,,,,,,
,,,,122,0.011481203399217179,-31184.02048416119,0.08643802255392075,,,,,,
,,,,123,0.01253961457157955,-75742.21546457852,0.08803551644086838,,,,,,
,,,,124,0.011575144569761126,-24094.84438640457,0.08666972815990448,,,,,,
,,,,125,0.01163264170085893,-26132.76077302376,0.08717536926269531,,,,,,
,,,,126,0.011574931376643829,-52660.54635490757,0.08713963627815247,,,,,,
,,,,127,0.011304828211138427,-35246.42342775347,0.08548424392938614,,,,,,
,,,,128,0.011591536866637156,-46078.41229533639,0.08710240572690964,,,,,,
,,,,129,0.01157498888620704,-68729.37287571895,0.08680128306150436,,,,,,
,,,,130,0.012508580443436033,-25750.47101777047,0.08775428682565689,,,,,,
,,,,131,0.01153524982190193,-25472.833854319004,0.08667776733636856,,,,,,
,,,,132,0.0116921274884573,-52446.940439222686,0.08748147636651993,,,,,,
,,,,133,0.011236951152996345,-72207.70586016907,0.08554721623659134,,,,,,
,,,,134,0.011577557061928881,-28489.38769580141,0.08677416294813156,,,,,,
,,,,135,0.011448467532390883,-32539.260108350943,0.08634652197360992,,,,,,
,,,,136,0.01260765271316267,-46239.6467613382,0.08835022896528244,,,,,,
,,,,137,0.011657351118248971,-24722.53386514347,0.08681410551071167,,,,,,
,,,,138,0.011671941222670425,-32782.12951083913,0.0873841866850853,,,,,,
,,,,139,0.011472580886433376,-31317.252609124625,0.0867023840546608,,,,,,
,,,,140,0.011409344361734877,-28208.250595095207,0.0858885869383812,,,,,,
,,,,141,0.011518909921783905,-29237.950234643293,0.08667462319135666,,,,,,
,,,,142,0.011561325865769188,-69051.02722003695,0.08674434572458267,,,,,,
,,,,143,0.01257300132574515,-24743.31229634389,0.08787863701581955,,,,,,
,,,,144,0.011722437390214403,-25178.888056007137,0.08738142251968384,,,,,,
,,,,145,0.011588214947199433,-52674.581046096326,0.08719509840011597,,,,,,
,,,,146,0.011271230591771788,-60270.836790134636,0.08541716635227203,,,,,,
,,,,147,0.011589985152756947,-46083.18163903889,0.08709385246038437,,,,,,
,,,,148,0.011653601218029176,-40097.82515203025,0.08704105764627457,,,,,,
,,,,149,0.012467670187009103,-30899.769744184036,0.0877004936337471,,,,,,
,,,,150,0.011611612027667301,-28538.71375662607,0.08687714487314224,,,,,,
,,,,151,0.011691293337201002,-52426.82200614158,0.08743811398744583,,,,,,
,,,,152,0.01119892408502486,-72210.34315552707,0.08515029400587082,,,,,,
,,,,153,0.011610162487082368,-46282.100846135334,0.0871022492647171,,,,,,
,,,,154,0.01251068346169749,-73026.93402024763,0.08783473074436188,,,,,,
,,,,155,0.011665240251753145,-55199.869936118885,0.08745082467794418,,,,,,
,,,,156,0.011582719003575728,-78124.06231297366,0.08705545961856842,,,,,,
,,,,157,0.011714690833712587,-41586.49418558088,0.08740168809890747,,,,,,
,,,1,253,,,,0.011684447438158522,-34167.08819675314,0.08702101558446884,,,
,,,1,253,,,,,,,0.01571626487086764,nan,0.09962349385023117
0.01469123076830848,-38321.71012333547,0.09834540635347366,2,299,,,,,,,,,
0.01591925663719509,-104800.7616267428,0.10074272751808167,2,349,,,,,,,,,
,,,,158,0.011788041023883224,-65.21373241894257,0.08510716259479523,,,,,,
,,,,159,0.011301438985526584,-62869.07855436339,0.08385040611028671,,,,,,
,,,,160,0.011693785177856962,-27551.58800188166,0.08551611006259918,,,,,,
,,,,161,0.011588928541766392,-67986.53653570222,0.08423451334238052,,,,,,
,,,,162,0.01154470049981122,-74311.5200612393,0.0842573270201683,,,,,,
,,,,163,0.011477904765188575,-33477.293558807134,0.08440735936164856,,,,,,
,,,,164,0.011580650431521972,-34961.55847888816,0.0853765457868576,,,,,,
,,,,165,0.01216095474981065,-35652.87721816698,0.08692070841789246,,,,,,
,,,,166,0.012058728399724267,0.0,0.08752075582742691,,,,,,
,,,,167,0.012052184973522917,0.0,0.08749471604824066,,,,,,
,,,,168,0.012057123180878065,0.0,0.08751583099365234,,,,,,
,,,,169,0.012052518942281936,0.0,0.08749649673700333,,,,,,
