train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.7496649026870728,0.0,0.5,0.5,1.0,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.648626446723938,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,1,0.6409366130828857,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,2,0.518239438533783,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,3,0.5696847438812256,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,4,0.6390002965927124,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,5,0.5874093174934387,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,6,0.5634188652038574,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,7,0.5634754300117493,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.5631083846092224,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.5631346702575684,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.5631749033927917,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,11,0.563578724861145,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,12,0.5804212093353271,0.0,0.875,0.0,0.0,,,,,,,,,,
,,,,,,13,0.6439323425292969,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,14,0.6311753988265991,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,15,0.5091580152511597,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,16,0.6117509007453918,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,17,0.6166415214538574,0.0,0.125,0.0,0.0,,,,,,,,,,
,,,,,,18,0.5735198259353638,0.0,0.75,0.0,0.0,,,,,,,,,,
,,,,,,19,0.6088842153549194,0.0,0.625,0.0,0.0,,,,,,,,,,
,,,,,,20,0.6514080166816711,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,21,0.5282015800476074,0.0,0.0,0.0,0.0,,,,,,,,,,
,,,,,,22,0.567097544670105,0.0,0.375,0.0,0.0,,,,,,,,,,
,,,,,,23,0.6390801072120667,0.0,0.25,0.0,0.0,,,,,,,,,,
,,,,,,24,0.5875314474105835,0.0,0.375,0.0,0.0,,,,,,,,,,
