train_loss_step,train_mcc_step,train_acc_step,train_precision_step,train_recall_step,epoch,step,val_loss_step,val_mcc_step,val_acc_step,val_precision_step,val_recall_step,val_loss_epoch,val_mcc_epoch,val_acc_epoch,val_precision_epoch,val_recall_epoch,train_loss_epoch,train_mcc_epoch,train_acc_epoch,train_precision_epoch,train_recall_epoch
0.18793174624443054,0.50669926404953,0.8886363506317139,0.6739130616188049,0.4769230782985687,0,49,,,,,,,,,,,,,,,
,,,,,,0,0.5757187604904175,0.0,0.7340909242630005,0.0,0.0,,,,,,,,,,
,,,,,,1,0.3424846827983856,0.0,0.7738636136054993,0.0,0.0,,,,,,,,,,
,,,,,,2,0.23835167288780212,0.0,0.8352272510528564,0.0,0.0,,,,,,,,,,
,,,,,,3,0.12737597525119781,0.0,0.9215909242630005,0.0,0.0,,,,,,,,,,
,,,,,,4,0.05805930495262146,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,5,0.058131635189056396,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,6,0.05803889036178589,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,7,0.057980213314294815,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,8,0.0580253005027771,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,9,0.05817363038659096,0.0,1.0,0.0,0.0,,,,,,,,,,
,,,,,,10,0.31012091040611267,0.0,0.8784090876579285,0.0,0.0,,,,,,,,,,
,,,,,,11,0.30916115641593933,0.0,0.8272727131843567,0.0,0.0,,,,,,,,,,
,,,,,,12,0.27504104375839233,0.0,0.8386363387107849,0.0,0.0,,,,,,,,,,
,,,,,,13,0.15537722408771515,0.0,0.9045454263687134,0.0,0.0,,,,,,,,,,
,,,,,,14,0.07291420549154282,0.0,0.9840909242630005,0.0,0.0,,,,,,,,,,
,,,,,,15,0.25526320934295654,0.0,0.8590909242630005,0.0,0.0,,,,,,,,,,
,,,,,,16,0.32911959290504456,0.0,0.7852272987365723,0.0,0.0,,,,,,,,,,
,,,,,,17,0.2374074012041092,0.0,0.8374999761581421,0.0,0.0,,,,,,,,,,
,,,,,,18,0.14263476431369781,0.0,0.9113636612892151,0.0,0.0,,,,,,,,,,
,,,,,,19,0.2610791027545929,0.0,0.8488636612892151,0.0,0.0,,,,,,,,,,
,,,,,,20,0.3493711054325104,0.0,0.762499988079071,0.0,0.0,,,,,,,,,,
,,,,,,21,0.22494998574256897,0.0,0.8522727489471436,0.0,0.0,,,,,,,,,,
,,,,,,22,0.1361660361289978,0.0,0.918181836605072,0.0,0.0,,,,,,,,,,
,,,,,,23,0.30883052945137024,0.0,0.8227272629737854,0.0,0.0,,,,,,,,,,
,,,,,,24,0.17969779670238495,0.0,0.8909090757369995,0.0,0.0,,,,,,,,,,
,,,,,,25,0.11447171121835709,0.0,0.9352272748947144,0.0,0.0,,,,,,,,,,
,,,,,,26,0.35390347242355347,0.0,0.7738636136054993,0.0,0.0,,,,,,,,,,
,,,,,,27,0.2659565508365631,0.0,0.8147727251052856,0.0,0.0,,,,,,,,,,
,,,,,,28,0.1804136037826538,0.0,0.8852272629737854,0.0,0.0,,,,,,,,,,
,,,,,,29,0.20528796315193176,0.0,0.8704545497894287,0.0,0.0,,,,,,,,,,
,,,,,,30,0.314060777425766,0.0,0.7772727012634277,0.0,0.0,,,,,,,,,,
,,,,,,31,0.2022201269865036,0.0,0.8761363625526428,0.0,0.0,,,,,,,,,,
,,,,,,32,0.1678977608680725,0.0,0.8829545378684998,0.0,0.0,,,,,,,,,,
,,,,,,33,0.32556116580963135,0.0,0.7840909361839294,0.0,0.0,,,,,,,,,,
,,,,,,34,0.22061847150325775,0.0,0.855681836605072,0.0,0.0,,,,,,,,,,
,,,,,,35,0.1469135731458664,0.0,0.8999999761581421,0.0,0.0,,,,,,,,,,
,,,,,,36,0.335104763507843,0.0,0.7863636612892151,0.0,0.0,,,,,,,,,,
,,,,,,37,0.13569538295269012,0.0,0.918181836605072,0.0,0.0,,,,,,,,,,
,,,,,,38,0.1024995744228363,0.0,0.9465909004211426,0.0,0.0,,,,,,,,,,
,,,,,,39,0.10848695784807205,0.0,0.9545454382896423,0.0,0.0,,,,,,,,,,
,,,,,0,62,,,,,,0.2092791199684143,0.0,0.878455400466919,0.0,0.0,,,,,
,,,,,0,62,,,,,,,,,,,0.20763839781284332,0.12394300848245621,0.8821818232536316,0.23274122178554535,0.1254737675189972
0.1414596289396286,0.0,0.9613636136054993,0.0,0.0,1,99,,,,,,,,,,,,,,,
,,,,,,40,0.555935800075531,0.0,0.7340909242630005,0.0,0.0,,,,,,,,,,
