train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.999999975779312,-11322219.294111002,1.4425973892211914,0,49,,,,,,,,,
,,,,0,0.9999999465797177,-21889735.66558679,2.4986112117767334,,,,,,
,,,,1,0.9999999666507318,-34093633.97850669,2.509644031524658,,,,,,
,,,,2,1.0000000332927392,-33856163.32608827,2.504910469055176,,,,,,
,,,,3,0.9999999357618095,-77869194.83751123,2.502084970474243,,,,,,
,,,,4,1.0000000847256614,0.0,2.512923002243042,,,,,,
,,,,5,1.0000000229482866,0.0,2.513521194458008,,,,,,
,,,,6,1.000000012377167,0.0,2.504657745361328,,,,,,
,,,,7,1.0000000492637136,0.0,2.5081024169921875,,,,,,
,,,,8,1.0000000269286942,0.0,2.507741689682007,,,,,,
,,,,9,1.0000000323302347,0.0,2.5102005004882812,,,,,,
,,,,10,0.9999999279840106,-42356539.73271874,2.5140833854675293,,,,,,
,,,,11,1.0000000832470501,-36565821.69461008,2.5265934467315674,,,,,,
,,,,12,1.0000000354627885,-44926072.11065011,2.499177932739258,,,,,,
,,,,13,1.000000067266731,-34087756.30400558,2.5108680725097656,,,,,,
,,,,14,1.0000000477835242,-37501474.49082948,2.5162973403930664,,,,,,
,,,,15,0.9999999498040816,-37013469.546250276,2.5302047729492188,,,,,,
,,,,16,0.9999999611318757,-34203630.993050784,2.5131773948669434,,,,,,
,,,,17,0.9999999256078125,-33674128.13726964,2.4980270862579346,,,,,,
,,,,18,1.0000000649667504,-77693480.56782746,2.500278949737549,,,,,,
,,,,19,0.9999999798322873,-33445354.781175643,2.5020995140075684,,,,,,
,,,,20,1.0000000367667052,-44999201.78311527,2.500718832015991,,,,,,
,,,,21,1.0000000054705882,-33813098.54086199,2.5030174255371094,,,,,,
,,,,22,0.9999999177537613,-78829844.22681528,2.5158848762512207,,,,,,
,,,,23,0.9999999946546769,-36764173.95688086,2.525806188583374,,,,,,
,,,,24,1.000000025291861,-33682185.553987354,2.4983463287353516,,,,,,
,,,,25,0.9999999160718295,-77947856.54429236,2.5030925273895264,,,,,,
,,,,26,0.9999999702481874,-34469302.955521636,2.5251967906951904,,,,,,
,,,,27,1.0000000906173958,-36071623.385801315,2.5036699771881104,,,,,,
,,,,28,1.000000005691009,-45401343.50861062,2.497797966003418,,,,,,
,,,,29,1.000000083090239,-2028715453.8147135,2.508361339569092,,,,,,
,,,,30,1.0000000096203048,-44678409.71775178,2.4943954944610596,,,,,,
,,,,31,1.0000000013826866,-36495106.02487876,2.494319438934326,,,,,,
,,,,32,1.0000000366301838,-36495737.305245645,2.505835771560669,,,,,,
,,,,33,0.9999999579860563,-45068779.902380385,2.5028278827667236,,,,,,
,,,,34,0.9999999343534358,-34027241.28939821,2.5088467597961426,,,,,,
