train_loss_step,train_r2_step,train_mae_step,epoch,step,val_loss_step,val_r2_step,val_mae_step,val_loss_epoch,val_r2_epoch,val_mae_epoch,train_loss_epoch,train_r2_epoch,train_mae_epoch
0.8381587741000178,-6324683.809421987,1.2429513931274414,0,49,,,,,,,,,
,,,,0,0.8212469094980374,-7023537.075269497,1.4153136014938354,,,,,,
,,,,1,0.8264036982738484,-7062670.639549692,1.4080158472061157,,,,,,
,,,,2,0.8869777292036963,-2756758.2637494043,1.4003404378890991,,,,,,
,,,,3,0.7840183119707271,-30254120.216722842,1.3977564573287964,,,,,,
,,,,4,1.000000048554497,0.0,1.3973420858383179,,,,,,
,,,,5,1.000000016221425,0.0,1.3943989276885986,,,,,,
,,,,6,0.9999999563035302,0.0,1.3927456140518188,,,,,,
,,,,7,1.0000000309901962,0.0,1.396316409111023,,,,,,
,,,,8,0.9999999371102778,0.0,1.3975218534469604,,,,,,
,,,,9,0.9999999578873593,0.0,1.4012740850448608,,,,,,
,,,,10,1.0000000169137102,0.0,1.3974428176879883,,,,,,
,,,,11,0.7679761075043086,-1117354.8341998227,1.4133825302124023,,,,,,
,,,,12,0.7802614122365975,-5455977.418546737,1.4109792709350586,,,,,,
,,,,13,0.7775125766472708,-5785174.12799187,1.4052678346633911,,,,,,
,,,,14,0.8607448460120072,-24500359.28065656,1.3948389291763306,,,,,,
,,,,15,0.9999999658609424,0.0,1.3962112665176392,,,,,,
,,,,16,0.8842686561043964,-6531336.660171716,1.405077576637268,,,,,,
,,,,17,0.7789503253969247,-6880115.93907925,1.4110229015350342,,,,,,
,,,,18,0.8338429740508206,-5430757.25014108,1.4009664058685303,,,,,,
,,,,19,0.8552612984039512,-3357584.4325304027,1.3970284461975098,,,,,,
,,,,20,0.7959961119326098,-10991422.86312956,1.4073710441589355,,,,,,
,,,,21,0.8130399471716372,-5186256.68306058,1.4045650959014893,,,,,,
,,,,22,0.8393228161366298,-10821350.162555236,1.3982362747192383,,,,,,
,,,,23,0.8977073166340688,-3794349.032420482,1.3983514308929443,,,,,,
,,,,24,0.773218390363516,-5488739.644252357,1.408310890197754,,,,,,
,,,,25,0.8419581549724231,-5663829.5390252,1.400113582611084,,,,,,
,,,,26,0.8881689463736282,-4204449.896216319,1.3942464590072632,,,,,,
,,,,27,0.8086141999937672,-5698764.671347724,1.4087599515914917,,,,,,
,,,,28,0.8040992847257548,-5844172.482242226,1.4032645225524902,,,,,,
,,,,29,0.8805715342704339,-8425188.231981222,1.3963048458099365,,,,,,
,,,,30,0.826800443369904,-7066110.276152677,1.4081734418869019,,,,,,
,,,,31,0.8378527928896111,-5514660.580373129,1.402581810951233,,,,,,
,,,,32,0.8607338321080796,-24522229.38349795,1.3956578969955444,,,,,,
,,,,33,0.8406681667652598,-5921192.837156732,1.4062988758087158,,,,,,
,,,,34,0.8129626505298788,-5174577.789100789,1.4032444953918457,,,,,,
,,,,35,0.8397144689484474,-10829365.682546565,1.3989152908325195,,,,,,
,,,,36,0.9267121675538569,-6840653.033851532,1.3997139930725098,,,,,,
,,,,37,0.751399433337498,-9311170.439264625,1.4057813882827759,,,,,,
,,,,38,0.902488525952115,-24548001.354367305,1.3959473371505737,,,,,,
,,,,39,0.9677897561084858,-26384435.309319984,1.4010542631149292,,,,,,
,,,,40,0.8278731111084224,-57291864.91605693,1.3985004425048828,,,,,,
,,,0,63,,,,0.8686721054527492,-8074878.97502468,1.4017130136489868,,,
,,,0,63,,,,,,,0.8687804681362364,-9514791.296923544,1.2914270162582397
0.9056657221361661,-12209061.599097278,0.9546645879745483,1,99,,,,,,,,,
,,,,41,0.8252156626299987,-1612996.7053169499,1.1910911798477173,,,,,,
